communityID,urban_score_house,year
2124281,2.608695652173913,2011
2124282,9.399999999999999,2011
2124283,2.786096256684492,2011
2411161,7.76470588235294,2011
2411162,8,2011
2411163,9,2011
2427021,3.4482758620689657,2011
2427022,2.344827586206897,2011
2427023,4.545454545454545,2011
2440561,8.875,2011
2440562,7.823529411764707,2011
2440563,8.09090909090909,2011
2446041,6.7,2011
2446042,6.9333333333333345,2011
2446043,3.999999999999999,2011
2446761,2.24,2011
2446762,4.153846153846154,2011
2446763,4.515151515151515,2011
2616761,1.0666666666666667,2011
2616762,2.3405797101449277,2011
2616763,0.08333333333333333,2011
2627281,1.6296296296296298,2011
2627282,2.8571428571428568,2011
2627283,3.0833333333333335,2011
2653591,1.8666666666666667,2011
2653592,6.500000000000002,2011
2653593,1.3333333333333333,2011
2655761,4,2011
2655762,6.1818181818181825,2011
2655763,2.5555555555555554,2011
2660591,2.388888888888889,2011
2660592,1.8333333333333335,2011
2660593,0.8235294117647058,2011
2663061,6.8571428571428585,2011
2663062,0.6956521739130435,2011
2663063,0.9411764705882353,2011
2686061,3.741935483870967,2011
2686062,8.857142857142858,2011
2686063,4.72,2011
2704021,1.4814814814814814,2011
2704022,3.169811320754717,2011
2704023,2.7464387464387463,2011
2718061,1.5714285714285714,2011
2718062,6.909090909090908,2011
2718063,2.357142857142857,2011
2749511,1.3333333333333335,2011
2749512,6,2011
2749513,2.275862068965517,2011
2755591,2,2011
2755592,8.444444444444445,2011
2755593,6.769230769230769,2011
2801541,2.7407407407407405,2011
2801542,2.9523809523809526,2011
2801543,2.066666666666667,2011
2811041,8.88888888888889,2011
2811042,7.866666666666667,2011
2811043,9.44,2011
2811161,2,2011
2811162,7.478260869565217,2011
2811163,8.923076923076923,2011
2855021,1.5483870967741935,2011
2855022,0.5454545454545454,2011
2855023,6.3999999999999995,2011
2882511,5.818181818181818,2011
2882512,3.380952380952381,2011
2882513,1.1428571428571428,2011
2916761,2.2962962962962963,2011
2916762,1.8,2011
2916763,2.769230769230769,2011
2924581,9.375,2011
2924582,5.578947368421053,2011
2924583,9,2011
2940281,8.521739130434783,2011
2940282,9.894736842105264,2011
2940283,9.181818181818182,2011
2940991,2.4615384615384617,2011
2940992,4.96,2011
2940993,2.1538461538461537,2011
2953311,2.347826086956522,2011
2953312,1.7272727272727273,2011
2953313,4.555555555555556,2011
2960061,7.333333333333333,2011
2960062,4.620689655172413,2011
2960063,3.4239130434782608,2011
2960811,1.7575757575757573,2011
2960812,2,2011
2960813,1.9375,2011
2963311,0.5625,2011
2963312,1.9444444444444446,2011
2963313,2.5142857142857142,2011
2974391,9.076923076923077,2011
2974392,2.5,2011
2974393,3.375,2011
2982451,3.4666666666666663,2011
2982452,5.612903225806452,2011
2982453,3.333333333333333,2011
2986311,2.9565217391304346,2011
2986312,2.16,2011
2986313,3.2592592592592586,2011
3201461,1.9999999999999996,2011
3201462,2,2011
3201463,2.0689655172413794,2011
3211161,9.25,2011
3211162,8.285714285714285,2011
3211163,8.666666666666666,2011
3211311,8.375,2011
3211312,5.703703703703704,2011
3211313,4.428571428571429,2011
3216591,3.4400000000000004,2011
3216592,6.9,2011
3216593,1.0666666666666667,2011
3240451,3.5714285714285707,2011
3240452,3.8,2011
3240453,6.7008547008547,2011
3240781,9.09090909090909,2011
3240782,8.285714285714286,2011
3240783,9.181818181818182,2011
3246811,2.1379310344827585,2011
3246812,1.583333333333333,2011
3246813,4.666666666666666,2011
3253061,2.307692307692308,2011
3253062,3.695384615384615,2011
3253063,1.2413793103448276,2011
3255541,2.357142857142857,2011
3255542,2.4285714285714284,2011
3255543,3.230769230769231,2011
3263461,2,2011
3263462,2,2011
3263463,0.7777777777777778,2011
3263591,0.9166666666666666,2011
3263592,6.090909090909091,2011
3263593,1.5000000000000002,2011
3301021,6.9,2011
3301022,2.1739130434782608,2011
3301023,2.761904761904762,2011
3301311,0.9523809523809523,2011
3301312,0.7058823529411764,2011
3301313,0.9166666666666667,2011
3304041,7.500000000000002,2011
3304042,7.166666666666667,2011
3304043,5.241379310344827,2011
3340021,4.758620689655173,2011
3340022,7.666666666666666,2011
3340023,3.0000000000000004,2011
3346311,3.5714285714285707,2011
3346312,3.007905138339921,2011
3346313,5.033333333333333,2011
3360591,2.4444444444444446,2011
3360592,3.555555555555556,2011
3360593,3.904761904761904,2011
3382311,7.619047619047619,2011
3382312,7.692307692307692,2011
3382313,0.5454545454545454,2011
3452331,0.9090909090909092,2011
3452332,0.25,2011
3452333,3.6,2011
3477631,1.375,2011
3477632,0,2011
3477633,5.966666666666667,2011
0101041,2.6666666666666665,2013
0101042,5.6,2013
0101043,3.4193548387096775,2013
0102061,3.3333333333333335,2013
0102062,3.185185185185185,2013
0102063,3.6875,2013
0102331,2.75,2013
0102332,2.4545454545454546,2013
0102333,3.5625,2013
0104461,4.2727272727272725,2013
0104462,3.6296296296296298,2013
0104463,2.3732193732193734,2013
0104511,3.444444444444444,2013
0104512,2.642857142857143,2013
0104513,2.5000000000000004,2013
0140311,9.568840579710145,2013
0140312,5.461538461538462,2013
0140313,8.533333333333333,2013
0140511,4.727272727272727,2013
0140512,5.629629629629629,2013
0140513,4.181818181818182,2013
0146431,5.4399999999999995,2013
0146432,4.909090909090908,2013
0146433,3.111111111111111,2013
0182061,2,2013
0182062,2.88,2013
0182063,3.2142857142857144,2013
0304761,4.993548387096774,2013
0304762,6.823529411764706,2013
0304763,3.8835978835978837,2013
0311061,4.833333333333333,2013
0311062,6.142857142857142,2013
0311063,6.806324110671936,2013
0340431,4.105263157894736,2013
0340432,6.315789473684211,2013
0340433,6.071428571428571,2013
0346761,3.610526315789474,2013
0346762,4.851851851851851,2013
0346763,3.7037037037037033,2013
0467461,1.125,2013
0467462,0.6875,2013
0467463,1.5999999999999999,2013
0516061,2.7826086956521743,2013
0516062,2.357142857142857,2013
0516063,2.076923076923077,2013
0540541,4,2013
0540542,8.590909090909092,2013
0540543,4.114285714285715,2013
0542491,3.5366666666666675,2013
0542492,4.296296296296296,2013
0542493,4.538461538461538,2013
0560431,1.3846153846153846,2013
0560432,1.3548387096774195,2013
0560433,3.241379310344827,2013
0560591,3.545454545454546,2013
0560592,3.8400000000000007,2013
0560593,2.8421052631578947,2013
0563021,7.25,2013
0563022,5.44,2013
0563023,3.8461538461538467,2013
0563461,4.7,2013
0563462,4.6,2013
0563463,8.9,2013
0566041,1.8079658605974394,2013
0566042,1.25,2013
0566043,4.14453781512605,2013
0574571,2.8571428571428568,2013
0574572,2.08,2013
0574573,1.2222222222222223,2013
0576331,1.4736842105263157,2013
0576332,2.05,2013
0576333,1.4999999999999998,2013
0582021,7.083333333333334,2013
0582022,4.727272727272727,2013
0582023,3.7777777777777777,2013
0586591,1.5555555555555554,2013
0586592,8.5,2013
0586593,2.4375,2013
0604401,2.411764705882353,2013
0604402,3.1304347826086953,2013
0604403,4.133333333333333,2013
0604811,3.5675675675675675,2013
0604812,4.564102564102564,2013
0604813,3.9200000000000004,2013
0640281,9.833333333333332,2013
0640282,8.419117647058822,2013
0640283,8.666666666666666,2013
0640331,2.2857142857142856,2013
0640332,5.333333333333334,2013
0640333,3.3684210526315788,2013
0646041,6.959999999999999,2013
0646042,8.857142857142858,2013
0646043,8.25,2013
0655461,1.1851851851851851,2013
0655462,1.826086956521739,2013
0655463,3.481720430107527,2013
0724281,5.699999999999999,2013
0724282,4.352941176470589,2013
0724283,5.909090909090909,2013
0740021,6.294117647058823,2013
0740022,2.3636363636363638,2013
0740023,3.8769230769230765,2013
0740041,8.476190476190476,2013
0740042,8.6,2013
0740043,8.813186813186814,2013
0740571,8.666666666666666,2013
0740572,5.82142857142857,2013
0740573,9.523809523809524,2013
0746311,2.5,2013
0746312,3.6923076923076925,2013
0746313,2.5833333333333335,2013
0749811,1.6461538461538463,2013
0749812,4.427826086956522,2013
0749813,3.48221906116643,2013
0753761,6.4367201426024945,2013
0753762,6.8125,2013
0753763,8.166666666666666,2013
0755041,6.3578947368421055,2013
0755042,8.5,2013
0755043,8.666666666666668,2013
0782331,2.5217391304347827,2013
0782332,2.9572649572649574,2013
0782333,4.8,2013
0896761,3.0476190476190474,2013
0896762,3.291549030679465,2013
0896763,6.7368421052631575,2013
0940041,6.17391304347826,2013
0940042,9.375,2013
0940043,9.333333333333332,2013
1017911,0.36363636363636365,2013
1017912,0.888888888888889,2013
1017913,0.56,2013
1040041,8.333333333333334,2013
1040042,7.555555555555555,2013
1040043,8.76923076923077,2013
1051021,2.9714285714285715,2013
1051022,4.565217391304348,2013
1051023,7,2013
1053811,7.1,2013
1053812,1.5483870967741935,2013
1053813,2.6206896551724137,2013
1082061,0.3125,2013
1082062,0.9032258064516128,2013
1082063,0.3225806451612903,2013
1082591,0.47368421052631576,2013
1082592,0.782608695652174,2013
1082593,3.3535762483130904,2013
1101311,4.733333333333333,2013
1101312,5.647058823529411,2013
1101313,5.642857142857142,2013
1111541,6.8545454545454545,2013
1111542,4.222222222222222,2013
1111543,6.181818181818181,2013
1127441,8.611111111111112,2013
1127442,6.01058201058201,2013
1127443,5.076923076923077,2013
1146041,7.8,2013
1146042,7.444444444444445,2013
1146043,4.518518518518519,2013
1160061,3.9,2013
1160062,4,2013
1160063,4,2013
1174891,6.766233766233766,2013
1174892,6.235449735449736,2013
1174893,6.3999999999999995,2013
1182761,4.526315789473684,2013
1182762,3.84,2013
1182763,3.5862068965517238,2013
1224901,4.333333333333333,2013
1224902,4.583333333333334,2013
1224903,5.793103448275863,2013
1240991,3.6923076923076925,2013
1240992,1.5714285714285714,2013
1240993,2.956521739130435,2013
1340041,8.799999999999999,2013
1340042,10,2013
1340043,9.26315789473684,2013
1349021,2.260869565217391,2013
1349022,2.9417989417989414,2013
1349023,3.5384615384615388,2013
1355591,1.1206896551724137,2013
1355592,2.434782608695652,2013
1355593,2,2013
1382021,2.5161290322580645,2013
1382022,3,2013
1382023,3.705882352941176,2013
1411541,0.72,2013
1411542,4.2105263157894735,2013
1411543,0.36363636363636365,2013
1424031,2.8461538461538463,2013
1424032,2.7058823529411766,2013
1424033,2.6923076923076925,2013
1440161,8.8,2013
1440162,9.18796992481203,2013
1440163,9.444444444444445,2013
1455281,8.833333333333334,2013
1455282,9,2013
1455283,8.181818181818182,2013
1504781,7.454545454545455,2013
1504782,5.875,2013
1504783,5.875,2013
1511561,9.333333333333332,2013
1511562,10,2013
1511563,9.25,2013
1538591,7.054945054945054,2013
1538592,6.794117647058823,2013
1538593,7.090909090909091,2013
1540441,4.896551724137931,2013
1540442,5.548387096774194,2013
1540443,6.735632183908047,2013
1540581,7.777777777777777,2013
1540583,8.842105263157896,2013
1546281,5.3076923076923075,2013
1546282,4.875,2013
1546283,4.654545454545454,2013
1546311,5.0625,2013
1546312,5.384615384615384,2013
1546313,7.2,2013
1546761,4.333333333333334,2013
1546762,4.3,2013
1546763,5.363636363636363,2013
1556761,4.777777777777778,2013
1556762,6.285714285714286,2013
1556763,7.2857142857142865,2013
1582311,5.142857142857142,2013
1582312,6.857142857142857,2013
1582313,2.5,2013
1582781,5.333333333333332,2013
1582782,5.466666666666666,2013
1582783,6.181818181818182,2013
1601041,8.074074074074074,2013
1601042,8.235588972431078,2013
1601043,8.647619047619049,2013
1611591,2.260869565217391,2013
1611592,2.6086956521739126,2013
1611593,8.285714285714286,2013
1624311,8.444444444444445,2013
1624312,2.896551724137931,2013
1624313,8.6,2013
1660061,0.3333333333333333,2013
1660062,0.7826086956521738,2013
1660063,2.121212121212121,2013
1682311,3.3571428571428568,2013
1682312,3.4615384615384612,2013
1682313,8.588235294117647,2013
1711591,0.25806451612903225,2013
1711592,0.689655172413793,2013
1711593,0.47619047619047616,2013
1746431,0.0625,2013
1746432,0.6125356125356125,2013
1746433,4.999999999999999,2013
1755311,7.623376623376624,2013
1755312,3.5714285714285707,2013
1755313,4.518518518518518,2013
1774021,3.612903225806451,2013
1774022,1.6592741935483872,2013
1774023,2,2013
1840371,8.923076923076923,2013
1840372,9.666666666666666,2013
1840373,9.222222222222221,2013
1940371,5.655172413793103,2013
1940372,9.54945054945055,2013
1940373,7.468253968253967,2013
2001041,8,2013
2001042,8.933333333333334,2013
2001043,7.92,2013
2024541,6.146236559139785,2013
2024542,5.999999999999999,2013
2024543,5.294372294372295,2013
2040281,9.466666666666667,2013
2040282,9.466666666666667,2013
2040283,10,2013
2049061,4.592592592592593,2013
2049062,4.139112903225806,2013
2049063,4.769230769230769,2013
2053041,8.444444444444445,2013
2053042,8.347826086956522,2013
2053043,7.845588235294118,2013
2074061,5.028409090909091,2013
2074062,5.3076923076923075,2013
2074063,8.923076923076923,2013
2074281,5.483076923076923,2013
2074282,6.583333333333334,2013
2074283,5.916666666666666,2013
2111541,7.111111111111112,2013
2111542,1.2142857142857142,2013
2111543,1.310344827586207,2013
2111761,1.6774193548387095,2013
2111762,0.8571428571428571,2013
2111763,2.8148148148148144,2013
2124281,7.058823529411765,2013
2124282,8.636363636363637,2013
2124283,4.222222222222222,2013
2411161,8.571428571428571,2013
2411162,8.566176470588236,2013
2411163,9.266666666666666,2013
2427021,4.268817204301075,2013
2427022,2.9925925925925925,2013
2427023,4.7355072463768115,2013
2440561,9.051282051282053,2013
2440562,7.666666666666666,2013
2440563,7.7,2013
2446041,7.111111111111112,2013
2446042,6.666666666666667,2013
2446043,5.133333333333334,2013
2446761,4.740740740740741,2013
2446762,3.333333333333333,2013
2446763,5.177339901477833,2013
2616761,1.6129032258064515,2013
2616762,3.5200000000000005,2013
2616763,1,2013
2627281,2.16,2013
2627282,3.185185185185185,2013
2627283,3.3599999999999994,2013
2653591,3.397849462365591,2013
2653592,6.6,2013
2653593,3.0666666666666664,2013
2655761,5.545454545454546,2013
2655762,6.256666666666667,2013
2655763,4.222222222222222,2013
2660591,2.541501976284585,2013
2660592,1.6666666666666665,2013
2660593,1.9084967320261437,2013
2663061,7.538461538461538,2013
2663062,1.727272727272727,2013
2663063,2.1081081081081083,2013
2686061,3.629629629629629,2013
2686062,8.666666666666666,2013
2686063,4.833333333333333,2013
2704021,1.7241379310344827,2013
2704022,3.3636363636363633,2013
2704023,3,2013
2718061,2.3076923076923075,2013
2718062,8.526315789473685,2013
2718063,3.6774193548387095,2013
2749511,3.714285714285714,2013
2749512,8,2013
2749513,3,2013
2755591,4.584656084656085,2013
2755592,8.210526315789473,2013
2755593,8.705882352941178,2013
2801541,4.9230769230769225,2013
2801542,5,2013
2801543,5.333333333333333,2013
2811041,8.133333333333333,2013
2811042,8.956043956043956,2013
2811043,8.5,2013
2811161,2.4,2013
2811162,6.901185770750987,2013
2811163,8.482142857142858,2013
2855021,2.258064516129032,2013
2855022,0.6,2013
2855023,6.352941176470588,2013
2882511,6.625,2013
2882512,3.8571428571428568,2013
2882513,1.6428571428571428,2013
2916761,2.9600000000000004,2013
2916762,2.1875,2013
2916763,3.076923076923077,2013
2924581,9.894736842105264,2013
2924582,6.7,2013
2940281,8.066666666666666,2013
2940282,8.564814814814815,2013
2940283,8.134199134199134,2013
2940991,3.0473484848484844,2013
2940992,5.517241379310344,2013
2940993,2.615384615384616,2013
2953311,2.8666666666666663,2013
2953312,0.6000000000000001,2013
2953313,6.169950738916256,2013
2960061,6.818181818181818,2013
2960062,4.1875,2013
2960063,2.96031746031746,2013
2960811,2.4210526315789473,2013
2960812,2.4666666666666663,2013
2960813,2.375,2013
2963311,1.5333333333333332,2013
2963312,2.764705882352941,2013
2963313,3.223328591749644,2013
2974391,9.857142857142858,2013
2974392,4,2013
2974393,4.0625,2013
2982451,4.706896551724138,2013
2982452,6.451612903225806,2013
2982453,8.592592592592593,2013
2986311,2.88,2013
2986312,1.7600000000000002,2013
2986313,4.5,2013
3201461,2.846153846153846,2013
3201462,2.959677419354839,2013
3201463,2.148148148148148,2013
3211161,7.894736842105263,2013
3211162,7.6,2013
3211163,8.801470588235293,2013
3211311,8.705882352941176,2013
3211312,3.6666666666666665,2013
3211313,4.551724137931035,2013
3216591,2.8000000000000003,2013
3216592,7.666666666666666,2013
3216593,0.8666666666666668,2013
3240451,4.592592592592593,2013
3240452,2.333333333333333,2013
3240453,6.08266129032258,2013
3240781,8.666666666666668,2013
3240782,7.619047619047619,2013
3240783,8.889473684210525,2013
3246811,3.3103448275862073,2013
3246812,3.0833333333333335,2013
3246813,6.692307692307692,2013
3253061,3.3571428571428568,2013
3253062,5.153846153846154,2013
3253063,2.758620689655172,2013
3255541,3.9285714285714293,2013
3255542,4.206896551724138,2013
3255543,4.6000000000000005,2013
3263461,3.4285714285714293,2013
3263462,2.0833333333333335,2013
3263463,1.5555555555555556,2013
3263591,2.2758620689655173,2013
3263592,7.037037037037036,2013
3263593,2.272727272727273,2013
3301021,6.163742690058481,2013
3301022,2.8181818181818183,2013
3301023,3,2013
3301311,1.7445887445887442,2013
3301312,1.5555555555555556,2013
3301313,1.36,2013
3304041,7.625,2013
3304042,8,2013
3304043,6.121212121212121,2013
3340021,4.406153846153846,2013
3340022,7.777777777777777,2013
3340023,2.533596837944664,2013
3346311,4.5600000000000005,2013
3346312,3.7635327635327633,2013
3346313,5.547368421052632,2013
3360591,3.419354838709677,2013
3360592,4.275862068965517,2013
3360593,5.142857142857142,2013
3382311,8.181818181818182,2013
3382312,8.266666666666666,2013
3382313,1.2380952380952381,2013
3452331,3.4117647058823537,2013
3452332,2.3636363636363638,2013
3452333,5.157894736842105,2013
3477631,2,2013
3477632,2.333333333333333,2013
3477633,6.571428571428571,2013
0101041,2.5517241379310347,2015
0101042,6.684210526315789,2015
0101043,3.636363636363636,2015
0102061,4.129032258064516,2015
0102062,3.733333333333333,2015
0102063,4.5,2015
0102331,5.055555555555555,2015
0102332,3.1304347826086953,2015
0102333,4.628571428571428,2015
0104461,5.232592592592592,2015
0104462,5.470588235294118,2015
0104463,3.7333333333333334,2015
0104511,5.333333333333333,2015
0104512,4.295566502463054,2015
0104513,4,2015
0140311,9.4,2015
0140312,5.620689655172414,2015
0140313,8.317391304347826,2015
0140511,5.789999999999999,2015
0140512,6.112305854241338,2015
0140513,5.5,2015
0146431,6.2172043010752684,2015
0146432,7.142857142857143,2015
0146433,4.25,2015
0182061,3.3,2015
0182062,3.7107692307692313,2015
0182063,3.885714285714286,2015
0304761,5.849462365591398,2015
0304762,7.5,2015
0304763,4.9411764705882355,2015
0311061,5.634408602150538,2015
0311062,5.660692951015532,2015
0311063,6.0827586206896544,2015
0340431,5.4,2015
0340432,6.5658263305322135,2015
0340433,5.651282051282052,2015
0346761,5,2015
0346762,5.660714285714286,2015
0346763,5.495384615384616,2015
0467461,4.242424242424242,2015
0467462,3.555555555555556,2015
0467463,4.1875,2015
0516061,3.116883116883117,2015
0516062,4.164627363737487,2015
0516063,2.7984084880636604,2015
0540541,5.875,2015
0540542,9.382972582972583,2015
0540543,6.1,2015
0542491,4.625615763546798,2015
0542492,5.212121212121212,2015
0542493,5.597883597883598,2015
0560431,4.198717948717949,2015
0560432,3.851851851851851,2015
0560433,4.6819923371647505,2015
0560591,6.019762845849803,2015
0560592,5.836521739130435,2015
0560593,4.571428571428572,2015
0563021,8.172932330827066,2015
0563022,7.571428571428571,2015
0563023,4.613793103448275,2015
0563461,5.038461538461539,2015
0563462,5.5200000000000005,2015
0563463,9.151515151515152,2015
0566041,3.306410256410256,2015
0566042,2.361904761904762,2015
0566043,5.806722689075631,2015
0574571,4.220689655172414,2015
0574572,4,2015
0574573,2.8205128205128203,2015
0576331,2.020833333333333,2015
0576332,1.724252491694352,2015
0576333,1.8129032258064517,2015
0582021,8.299259259259259,2015
0582022,6.247863247863247,2015
0582023,6.846774193548387,2015
0586591,5.2252747252747245,2015
0586592,8.424242424242424,2015
