communityID,urban_score_comm,year,urban_score_house,urban_score_econ,urban_score_sani,urban_score_insr,province_eng,city_eng,urban_nbs,urban_score,urban_flag
2982453,2.345679012345679,2011,3.333333333333333,4.865494501211345,4.074074074074074,5,Shandong,Weifang,1,19.618580920964433,1
2986311,1.5942028985507246,2011,2.9565217391304346,4.365598906567166,3.1884057971014492,4.871794871794871,Shandong,Dezhou,0,16.976524213144646,0
2986312,0.9333333333333335,2011,2.16,4.539825039764037,3.1999999999999997,4.883720930232558,Shandong,Dezhou,0,15.716879303329929,0
2986313,2.9629629629629632,2011,3.2592592592592586,7.084399896919666,3.580246913580247,5.098039215686275,Shandong,Dezhou,1,21.98490824840841,1
3201461,2.716049382716049,2011,1.9999999999999996,4.149106739676812,2.4691358024691357,4.8936170212765955,Henan,Anyang,0,16.22790894613859,0
3201462,2.345679012345679,2011,2,3.7995570459153605,3.0864197530864197,5.163043478260869,Henan,Anyang,0,16.394699289608326,0
3201463,2.1839080459770113,2011,2.0689655172413794,4.056414303261994,2.9885057471264367,4.903846153846154,Henan,Anyang,0,16.201639767452978,0
3211161,2.7083333333333335,2011,9.25,7.276868790761611,6.666666666666667,7.777777777777777,Henan,Luoyang,1,33.67964656853939,1
3211162,4.285714285714286,2011,8.285714285714285,7.388405207580635,6.666666666666667,9.130434782608695,Henan,Luoyang,1,35.75693522828457,1
3211163,5.5555555555555545,2011,8.666666666666666,6.994835542754276,6.666666666666667,8.796296296296296,Henan,Luoyang,1,36.680020727939464,1
3211311,6.25,2011,8.375,7.429170904966827,7.291666666666667,7.592592592592592,Henan,Luoyang,1,36.93843016422609,1
3211312,3.82716049382716,2011,5.703703703703704,4.655356629612592,3.82716049382716,5.1020408163265305,Henan,Luoyang,1,23.115422137297145,1
3211313,2.5,2011,4.428571428571429,4.563428402707187,3.3333333333333335,5,Henan,Luoyang,1,19.825333164611948,1
3216591,2,2011,3.4400000000000004,3.7635038356915422,3.466666666666667,5,Henan,Zhoukou,0,17.67017050235821,0
3216592,4.140350877192982,2011,6.9,7.929455514953564,6,6.184210526315789,Henan,Zhoukou,1,31.154016918462332,1
3216593,2.777777777777778,2011,1.0666666666666667,4.794842057769821,3.5555555555555554,5.491071428571428,Henan,Zhoukou,0,17.68591348634125,0
3240451,3.8536155202821867,2011,3.5714285714285707,6.150774325180382,3.214285714285714,4.673913043478261,Henan,Zhengzhou,1,21.464017174655115,1
3240452,3.8888888888888893,2011,3.8,5.006537989089107,3.6666666666666665,4.7272727272727275,Henan,Zhengzhou,0,21.089366271917392,0
3240453,3.2098765432098766,2011,6.7008547008547,5.356838143796551,5.498575498575499,5.3500000000000005,Henan,Zhengzhou,1,26.11614488643663,1
3240781,6.060606060606061,2011,9.09090909090909,7.977608727414924,6.666666666666667,8.181818181818182,Henan,Zhengzhou,1,37.977608727414925,1
3240782,5.238095238095238,2011,8.285714285714286,7.662982659782645,6.666666666666667,4.090909090909091,Henan,Zhengzhou,1,31.94436794116793,1
3240783,5,2011,9.181818181818182,7.862343249224704,6.666666666666667,9.473684210526315,Henan,Zhengzhou,1,38.18451230823587,1
3246811,3.3333333333333335,2011,2.1379310344827585,4.336311636858588,1.9540229885057474,4.901960784313726,Henan,Puyang,0,16.66355977749415,0
3246812,3.194444444444444,2011,1.583333333333333,4.4541661088457465,0.8333333333333334,4.404761904761905,Henan,Puyang,0,14.470039124718761,0
3246813,3.82716049382716,2011,4.666666666666666,6.628181015528708,0.7407407407407408,5.408163265306122,Henan,Puyang,1,21.270912182069395,1
3253061,2.948717948717949,2011,2.307692307692308,3.8670599309759925,3.5897435897435894,4.042553191489361,Henan,Pingdingshan,0,16.7557669686192,0
3253062,3.076923076923077,2011,3.695384615384615,4.377507283517752,1.9333333333333333,4.680851063829787,Henan,Pingdingshan,0,17.763999372988565,0
3253063,3.3333333333333335,2011,1.2413793103448276,4.215108434822579,1.9540229885057474,4.363636363636364,Henan,Pingdingshan,0,15.107480430642852,0
3255541,2.380952380952381,2011,2.357142857142857,3.987073714253068,2.2619047619047623,4.901960784313726,Henan,Jiaozuo,0,15.889034498566794,0
3255542,2.7380952380952377,2011,2.4285714285714284,3.946475273174247,2.9761904761904763,4.903846153846154,Henan,Jiaozuo,0,16.993178569877543,0
3255543,4.230769230769231,2011,3.230769230769231,5.775704414963234,3.205128205128205,6.279069767441861,Henan,Jiaozuo,1,22.72144084907176,1
3263461,3.076923076923077,2011,2,5.261766860711535,3.4615384615384617,4.891304347826087,Henan,Xinyang,0,18.69153274699916,0
3263462,3.3333333333333335,2011,2,4.535683147936695,2.753623188405797,4.666666666666666,Henan,Xinyang,0,17.28930633634249,0
3263463,3.1481481481481484,2011,0.7777777777777778,4.4876302867146345,2.592592592592592,4.6875,Henan,Xinyang,0,15.693648805233153,0
3263591,2.2222222222222228,2011,0.9166666666666666,4.280516124085192,2.5,5,Henan,Xinyang,0,14.919405012974082,0
3263592,4.090909090909091,2011,6.090909090909091,7.25198937197526,4.393939393939394,5,Henan,Xinyang,1,26.827746947732837,1
3263593,2.3333333333333335,2011,1.5000000000000002,4.8342671828014225,3,4.714285714285714,Henan,Xinyang,0,16.38188623042047,0
3301021,4.833333333333333,2011,6.9,7.034667722785291,5.833333333333333,5.555555555555555,Hunan,Shaoyang,1,30.156889945007514,1
3301022,2.753623188405797,2011,2.1739130434782608,4.449068658066835,2.8985507246376816,4.186046511627907,Hunan,Shaoyang,0,16.461202126216484,0
3301023,1.4285714285714288,2011,2.761904761904762,3.869204179353105,2.5396825396825395,4.054054054054054,Hunan,Shaoyang,0,14.65341696356589,0
3301311,1.746031746031746,2011,0.9523809523809523,4.521820907947295,2.0634920634920637,5,Hunan,Shaoyang,0,14.283725669852057,0
3301312,2.156862745098039,2011,0.7058823529411764,4.4027182418085795,1.372549019607843,4.827586206896552,Hunan,Shaoyang,0,13.46559856635219,0
3301313,1.6666666666666667,2011,0.9166666666666667,4.331134627055968,2.5,5,Hunan,Shaoyang,0,14.4144679603893,0
3304041,3.8888888888888893,2011,7.500000000000002,7.573509282981326,5.555555555555556,5,Hunan,Yueyang,1,29.517953727425773,1
3304042,3.6111111111111107,2011,7.166666666666667,7.520080564817863,6.666666666666667,4.782608695652174,Hunan,Yueyang,1,29.747133704914482,1
3304043,3.4482758620689657,2011,5.241379310344827,6.276694004958746,4.3678160919540225,4.537037037037037,Hunan,Yueyang,0,23.8712023063636,0
3340021,2.1839080459770113,2011,4.758620689655173,5.457185523610004,3.6781609195402303,4.528301886792453,Hunan,Changsha,1,20.60617706557487,1
3340022,6.111111111111112,2011,7.666666666666666,7.8022162910667205,5.555555555555556,7.638888888888889,Hunan,Changsha,1,34.77443851328894,1
3340023,3.1481481481481484,2011,3.0000000000000004,5.921603855879482,3.8888888888888893,4.6875,Hunan,Changsha,1,20.64614089291652,1
3346311,3.4523809523809526,2011,3.5714285714285707,4.679220458159064,5.1190476190476195,4.791666666666667,Hunan,Yiyang,0,21.613744267682875,0
3346312,3.03030303030303,2011,3.007905138339921,4.676518622945886,3.939393939393939,4.51219512195122,Hunan,Yiyang,0,19.166315852933998,0
3346313,3.3333333333333335,2011,5.033333333333333,7.264998143519733,3.75,5.833333333333334,Hunan,Yiyang,1,25.214998143519736,1
3360591,2.0987654320987654,2011,2.4444444444444446,5.121607563052685,2.716049382716049,5.300000000000001,Hunan,Loudi,0,17.68086682231195,0
3360592,2.716049382716049,2011,3.555555555555556,5.536721420553725,2.8395061728395063,5.212765957446809,Hunan,Loudi,0,19.860598489111645,0
3360593,3.492063492063492,2011,3.904761904761904,7.214438756189421,1.9047619047619044,6.621621621621623,Hunan,Loudi,1,23.13764767939834,1
3382311,5.238095238095238,2011,7.619047619047619,7.5502891023407175,6.031746031746032,9.473684210526315,Hunan,Changde,1,35.91286220175592,1
3382312,3.8461538461538454,2011,7.692307692307692,7.310981894210822,5.769230769230769,8.444444444444445,Hunan,Changde,1,33.063118646347576,1
3382313,2.121212121212121,2011,0.5454545454545454,4.497734669970572,3.001443001443002,4.404761904761905,Hunan,Changde,0,14.570606242842146,0
3452331,2.272727272727273,2011,0.9090909090909092,4.939323468004454,1.515151515151515,4.833333333333333,Guizhou,Qiannan,0,14.469626498307484,0
3452332,1.7708333333333333,2011,0.25,3.7490543152338787,0.8333333333333334,4.537037037037037,Guizhou,Qiannan,0,11.140258018937581,0
3452333,2.6666666666666665,2011,3.6,4.935899618990604,4.4444444444444455,5.104166666666668,Guizhou,Qiannan,1,20.751177396768384,1
3477631,2.2916666666666665,2011,1.375,5.061376240929465,2.0833333333333335,4.230769230769232,Guizhou,Qiandongnan,0,15.042145471698698,0
3477632,1.3636363636363635,2011,0,4.633414569066347,3.3333333333333335,5,Guizhou,Qiandongnan,0,14.330384266036043,0
3477633,2.777777777777778,2011,5.966666666666667,7.822804828840336,6.666666666666667,4.473684210526315,Guizhou,Qiandongnan,1,27.707600150477763,1
0101041,3.4444444444444446,2013,2.6666666666666665,4.2027374208520385,3.8888888888888893,4.732142857142858,Yunnan,Baoshan,0,18.934880277994896,0
0101042,5.6000000000000005,2013,5.6,7.791708360708661,5.0888888888888895,7.5,Yunnan,Baoshan,1,31.58059724959755,1
0101043,3.2258064516129035,2013,3.4193548387096775,5.445683646437541,3.8709677419354835,5,Yunnan,Baoshan,0,20.961812678695605,0
0102061,3.5555555555555554,2013,3.3333333333333335,5.151742641831343,1.6666666666666667,5.3921568627450975,Yunnan,Chuxiong,0,19.099455060131998,0
0102062,3.3333333333333335,2013,3.185185185185185,4.356959822491025,2.222222222222222,4.999999999999999,Yunnan,Chuxiong,0,18.097700563231765,0
0102063,3.125,2013,3.6875,4.611326583333848,1.7708333333333333,4.692982456140351,Yunnan,Chuxiong,0,17.887642372807534,0
0102331,3.4722222222222228,2013,2.75,4.413783593033899,3.3333333333333335,5.125,Yunnan,Chuxiong,0,19.094339148589455,0
0102332,2.727272727272727,2013,2.4545454545454546,5.113062645359785,2.272727272727273,4.785714285714286,Yunnan,Chuxiong,0,17.353322385619524,0
0102333,2.8125,2013,3.5625,4.386866496452346,2.2916666666666665,5.175438596491229,Yunnan,Chuxiong,0,18.22897175961024,0
0104461,3.3333333333333335,2013,4.2727272727272725,5.044337091003835,3.3333333333333335,5.227272727272728,Yunnan,Zhaotong,1,21.211003757670504,1
0104462,2.8395061728395063,2013,3.6296296296296298,4.688884582232421,3.45679012345679,5.204081632653061,Yunnan,Zhaotong,1,19.818892140811407,1
0104463,3.2098765432098766,2013,2.3732193732193734,4.927318860577695,3.3333333333333335,5.511363636363635,Yunnan,Zhaotong,0,19.355111746703912,0
0104511,3.5185185185185186,2013,3.444444444444444,5.997039398148719,2.592592592592592,6.000000000000001,Yunnan,Zhaotong,0,21.552594953704276,0
0104512,3.214285714285714,2013,2.642857142857143,5.51921073571921,2.0238095238095237,5.625,Yunnan,Zhaotong,0,19.025163116671592,0
0104513,3.3333333333333335,2013,2.5000000000000004,5.5786200654535145,2.0000000000000004,5.583333333333334,Yunnan,Zhaotong,0,18.995286732120185,0
0140311,3.611111111111112,2013,9.568840579710145,7.673994224090957,6.666666666666667,9.26829268292683,Yunnan,Kunming,1,36.788905264505715,1
0140312,2.948717948717949,2013,5.461538461538462,5.360835456419832,3.8461538461538454,5.227272727272727,Yunnan,Kunming,0,22.844518440102817,0
0140313,4.666666666666667,2013,8.533333333333333,7.570128703442758,4,8.75,Yunnan,Kunming,1,33.52012870344276,1
0140511,3.4848484848484844,2013,4.727272727272727,6.750977879247054,1.5295815295815298,5.441176470588235,Yunnan,Kunming,1,21.93385709153803,1
0140512,4.938271604938271,2013,5.629629629629629,6.485106802366946,2.592592592592592,5,Yunnan,Kunming,1,24.64560062952744,1
0140513,2.878787878787879,2013,4.181818181818182,6.082547182462458,2.878787878787879,5.256410256410256,Yunnan,Kunming,0,21.278351378266652,0
0146431,2.9333333333333336,2013,5.4399999999999995,4.68674112548383,4.4,5,Yunnan,Lincang,1,22.46007445881716,1
0146432,3.86002886002886,2013,4.909090909090908,6.045965923743715,2.878787878787879,5.7894736842105265,Yunnan,Lincang,1,23.48334725586189,1
0146433,2.5925925925925926,2013,3.111111111111111,4.475569595914616,2.2222222222222228,5.172413793103448,Yunnan,Lincang,0,17.57390931494399,0
0182061,3.1481481481481484,2013,2,4.912077916220819,2.9629629629629632,5,Yunnan,Lijiang,0,18.02318902733193,0
0182062,3.3333333333333335,2013,2.88,4.8813513441597465,2.9333333333333336,5.121951219512195,Yunnan,Lijiang,1,19.14996923033861,1
0182063,3.214285714285714,2013,3.2142857142857144,5.067085143815388,1.7857142857142856,4.9,Yunnan,Lijiang,0,18.181370858101104,0
0304761,2.6881720430107525,2013,4.993548387096774,6.764512345002387,3.5483870967741935,4.953703703703704,Fujian,Zhangzhou,1,22.948323575587814,1
0304762,3.9215686274509793,2013,6.823529411764706,6.258715441010485,5.490196078431372,5.3125,Fujian,Zhangzhou,0,27.80650955865754,0
0304763,3.214285714285714,2013,3.8835978835978837,6.458925596751112,3.447971781305115,5.144230769230768,Fujian,Zhangzhou,0,22.14901174517059,0
0311061,3.3333333333333335,2013,4.833333333333333,5.06252659711453,4.444444444444444,4.767441860465116,Fujian,Putian,0,22.441079568690757,0
0311062,4.1534391534391535,2013,6.142857142857142,6.716389480878735,4.761904761904762,5.204081632653061,Fujian,Putian,0,26.978672171732853,0
0311063,4.63768115942029,2013,6.806324110671936,5.888127910620397,3.78129117259552,4.7368421052631575,Fujian,Putian,0,25.8502664585713,0
0340431,1.7543859649122806,2013,4.105263157894736,6.040058055107654,3.3333333333333335,5.161290322580645,Fujian,Fuzhou,0,20.39433083382865,0
0340432,4.385964912280702,2013,6.315789473684211,6.187524747631065,3.684210526315789,4.53125,Fujian,Fuzhou,1,25.104739659911765,1
0340433,2.535273368606702,2013,6.071428571428571,5.87161444104892,4.0476190476190474,5.159574468085106,Fujian,Fuzhou,0,23.685509896788346,0
0346761,2.3333333333333335,2013,3.610526315789474,5.307107605741797,2.93859649122807,4.545454545454545,Fujian,Ningde,0,18.73501829154722,0
0346762,4.109347442680776,2013,4.851851851851851,5.5646675732829225,4.691358024691358,4.803921568627451,Fujian,Ningde,0,24.021146461134357,0
0346763,2.8395061728395063,2013,3.7037037037037033,5.4930429490581725,3.2098765432098766,5,Fujian,Ningde,0,20.24612936881126,0
0467461,1.1458333333333333,2013,1.125,4.408139820389155,1.5625,4.852941176470589,Qinghai,Haidong,0,13.094414330193077,0
0467462,1.6666666666666667,2013,0.6875,4.852034096808186,1.3541666666666667,5.089285714285715,Qinghai,Haidong,0,13.649653144427235,0
0467463,1.2222222222222223,2013,1.5999999999999999,4.374273063435791,2.1839080459770113,5,Qinghai,Haidong,0,14.380403331635025,0
0516061,0.8695652173913043,2013,2.7826086956521743,4.36024451818789,3.3333333333333335,4.848484848484849,Sichuan,Guangan,0,16.19423661304955,0
0516062,1.3095238095238095,2013,2.357142857142857,4.721396249554129,2.7380952380952377,4.787234042553192,Sichuan,Guangan,0,15.913392196869225,0
0516063,2.1794871794871793,2013,2.076923076923077,4.511124522106839,3.4615384615384617,5.116279069767442,Sichuan,Guangan,0,17.345352309823,0
0540541,4.358974358974359,2013,4,4.617138931901211,3.4615384615384617,5.408163265306123,Sichuan,Chengdu,1,21.845815017720152,1
0540542,4.3939393939393945,2013,8.590909090909092,6.077314803725209,5.909090909090909,5.233333333333333,Sichuan,Chengdu,1,30.20458753099794,1
0540543,3.809523809523809,2013,4.114285714285715,5.02954859062367,4,5.862068965517242,Sichuan,Chengdu,1,22.815427079950435,1
0542491,1.866666666666667,2013,3.5366666666666675,4.739111738643941,2.766666666666666,4.761904761904762,Sichuan,Liangshan,0,17.671016500548703,0
0542492,3.3333333333333335,2013,4.296296296296296,4.780044063494169,3.2098765432098766,5.232558139534884,Sichuan,Liangshan,0,20.85210837586856,0
0542493,4.871794871794872,2013,4.538461538461538,6.94654850951721,4.358974358974359,6.75531914893617,Sichuan,Liangshan,1,27.471098427684147,1
0560431,1.9230769230769227,2013,1.3846153846153846,4.557913236540391,3.3333333333333335,5,Sichuan,Nanchong,0,16.198938877566032,0
0560432,2.3655913978494625,2013,1.3548387096774195,4.660898724898176,2.53405017921147,5.044642857142857,Sichuan,Nanchong,0,15.960021868779386,0
0560433,1.9540229885057474,2013,3.241379310344827,4.737932369259217,4.289819376026273,5.096153846153846,Sichuan,Nanchong,0,19.31930789028991,0
0560591,2.4242424242424243,2013,3.545454545454546,5.2695362909939645,2.878787878787879,5.285714285714286,Sichuan,Nanchong,0,19.403735425193098,0
0560592,1.4666666666666668,2013,3.8400000000000007,4.448546087301585,3.5333333333333337,5.125,Sichuan,Nanchong,0,18.413546087301583,0
0560593,1.2280701754385965,2013,2.8421052631578947,4.839641562211685,3.8596491228070176,5.357142857142857,Sichuan,Nanchong,0,18.12660898075805,0
0563021,5,2013,7.25,7.1314491365169275,2.9166666666666665,6.428571428571428,Sichuan,Yibin,1,28.726687231755022,1
0563022,2.533333333333333,2013,5.44,5.844406458272959,3.733333333333334,5.568181818181818,Sichuan,Yibin,1,23.119254943121447,1
0563023,3.7179487179487176,2013,3.8461538461538467,6.010580449828715,2.8205128205128207,5,Sichuan,Yibin,0,21.3951958344441,0
0563461,3,2013,4.7,4.410517679616405,3.8333333333333335,5,Sichuan,Yibin,0,20.94385101294974,0
0563462,2.6666666666666665,2013,4.6,5.036761808216043,3.8333333333333335,5.416666666666668,Sichuan,Yibin,1,21.553428474882708,1
0563463,5,2013,8.9,8.083477364773898,5.333333333333333,7.741935483870966,Sichuan,Yibin,1,35.058746181978194,1
0566041,2.1052631578947367,2013,1.8079658605974394,4.5742656353692395,2.456140350877193,4.444444444444445,Sichuan,Ziyang,0,15.388079449183053,0
0566042,2.3611111111111107,2013,1.25,4.533471206752657,2.6388888888888893,5.238095238095238,Sichuan,Ziyang,0,16.021566444847895,0
0566043,3.047619047619048,2013,4.14453781512605,5.414763370138689,3.3333333333333335,5.546875,Sichuan,Ziyang,1,21.487128566217123,1
0574571,2.7380952380952386,2013,2.8571428571428568,5.9134320987563695,4.642857142857142,4.777777777777778,Sichuan,Neijiang,0,20.929305114629386,0
0574572,2,2013,2.08,4.709175286628121,4.133333333333334,4.695121951219512,Sichuan,Neijiang,0,17.617630571180968,0
0574573,2.1296296296296293,2013,1.2222222222222223,4.01030168403791,2.8703703703703702,3.9999999999999996,Sichuan,Neijiang,0,14.232523906260132,0
0576331,3.3333333333333335,2013,1.4736842105263157,6.393478856798002,8.070175438596491,3.75,Sichuan,Ganzi,0,23.020671839254142,0
0576332,3.25,2013,2.05,5.938565111408752,9.25,4.482758620689655,Sichuan,Ganzi,0,24.97132373209841,0
0576333,2.2619047619047623,2013,1.4999999999999998,6.152468321542554,8.333333333333334,3.875,Sichuan,Ganzi,0,22.12270641678065,0
0582021,5.972222222222221,2013,7.083333333333334,7.503490448279423,3.3333333333333335,6.666666666666666,Sichuan,Mianyang,1,30.55904600383498,1
0582022,3.181818181818182,2013,4.727272727272727,5.054452641107457,2.8787878787878785,5.263157894736842,Sichuan,Mianyang,0,21.105489323723088,0
0582023,2.9629629629629632,2013,3.7777777777777777,4.97420228422011,4.197530864197531,5.232558139534884,Sichuan,Mianyang,1,21.145032028693265,1
0586591,1.6049382716049383,2013,1.5555555555555554,4.758709868277966,2.8395061728395063,4.901960784313726,Sichuan,Meishan,0,15.66067065259169,0
0586592,3.9583333333333335,2013,8.5,7.607739688606473,6.041666666666667,9.074074074074074,Sichuan,Meishan,1,35.18181376268055,1
0586593,1.4583333333333333,2013,2.4375,4.484272861280309,3.0208333333333335,5,Sichuan,Meishan,0,16.400939527946974,0
0604401,3.725490196078431,2013,2.411764705882353,4.859455907637344,2.450980392156863,5.0409836065573765,Hebei,Baoding,0,18.488674808312368,0
0604402,3.6231884057971016,2013,3.1304347826086953,4.133586716661981,2.484472049689441,4.886363636363636,Hebei,Baoding,0,18.258045591120855,0
0604403,3.444444444444444,2013,4.133333333333333,5.214966052242141,2.81992337164751,4.901960784313726,Hebei,Baoding,0,20.514627985981157,0
0604811,4.0540540540540535,2013,3.5675675675675675,5.197899064863099,1.9819819819819822,4.0625,Hebei,Baoding,0,18.864002668466703,0
0604812,3.8461538461538454,2013,4.564102564102564,5.252342180592468,2.4786324786324787,5,Hebei,Baoding,0,21.141231069481357,0
0604813,3.466666666666667,2013,3.9200000000000004,5.1818848438478335,2.4,4.3023255813953485,Hebei,Baoding,0,19.27087709190985,0
0640281,6.944444444444443,2013,9.833333333333332,7.551044532072164,6.666666666666667,10,Hebei,Shijiazhuang,1,40.99548897651661,1
0640282,8.23529411764706,2013,8.419117647058822,7.851560581496954,6.862745098039215,9.615384615384615,Hebei,Shijiazhuang,1,40.98410205962667,1
0640283,7.222222222222224,2013,8.666666666666666,7.602811897683279,6.666666666666667,7.894736842105264,Hebei,Shijiazhuang,1,38.0531042953441,1
0640331,3.928571428571429,2013,2.2857142857142856,4.5900801851383655,0.9523809523809522,5.459183673469388,Hebei,Shijiazhuang,0,17.215930525274423,0
0640332,6.777777777777778,2013,5.333333333333334,4.9629544810688495,6.666666666666667,5.613207547169812,Hebei,Shijiazhuang,0,29.353939806016438,0
0640333,3.8596491228070176,2013,3.3684210526315788,4.778316809713697,2.6315789473684212,4.836065573770492,Hebei,Shijiazhuang,0,19.474031506291205,0
0646041,4,2013,6.959999999999999,7.41189820120042,3.1999999999999997,8.13953488372093,Hebei,Cangzhou,1,29.71143308492135,1
0646042,4.523809523809525,2013,8.857142857142858,7.573646749286975,6.190476190476191,6.634615384615385,Hebei,Cangzhou,1,33.779690705330935,1
0646043,3.75,2013,8.25,7.653908148973568,5.833333333333333,8.448275862068966,Hebei,Cangzhou,1,33.93551734437587,1
0655461,3.7037037037037037,2013,1.1851851851851851,4.947774049224106,0.8641975308641975,4.855769230769232,Hebei,Chengde,0,15.556629699746424,0
0655462,1.884057971014493,2013,1.826086956521739,4.854656460338435,1.4492753623188406,5.357142857142857,Hebei,Chengde,0,15.371219607336364,0
0655463,4.516129032258065,2013,3.481720430107527,5.183519659338324,0.674823878383389,5.188679245283019,Hebei,Chengde,0,19.044872245370325,0
0724281,4.166666666666667,2013,5.699999999999999,7.055388251704653,3,8.214285714285715,Jiangxi,Jingdezhen,1,28.136340632657035,1
0724282,3.1862745098039214,2013,4.352941176470589,7.411277675929725,2.9411764705882355,10,Jiangxi,Jingdezhen,1,27.89166983279247,1
0724283,3.7878787878787876,2013,5.909090909090909,7.0444321417619,3.3333333333333335,8.928571428571427,Jiangxi,Jingdezhen,1,29.003306600636357,1
0740021,2.9629629629629632,2013,6.294117647058823,5.666030513044828,5.860566448801744,4.596774193548387,Jiangxi,Nanchang,0,25.380451765416748,0
0740022,3.0555555555555554,2013,2.3636363636363638,4.155421375220073,2.121212121212121,4.772727272727273,Jiangxi,Nanchang,0,16.468552688351387,0
0740023,2.2222222222222228,2013,3.8769230769230765,4.942358800004718,4.578754578754579,4.999999999999999,Jiangxi,Nanchang,0,20.620258677904598,0
0740041,6.444444444444444,2013,8.476190476190476,7.53000585737562,6.825396825396825,8.714285714285714,Jiangxi,Nanchang,1,37.99032331769308,1
0740042,4.000000000000001,2013,8.6,7.266786877010851,6.5,9.09090909090909,Jiangxi,Nanchang,1,35.457695967919946,1
0740043,8.461538461538462,2013,8.813186813186814,7.959462080001941,6.153846153846154,8.181818181818182,Jiangxi,Nanchang,1,39.56985169039155,1
0740571,6.666666666666667,2013,8.666666666666666,7.810046055532713,6.296296296296297,7.678571428571428,Jiangxi,Nanchang,1,37.11824711373377,1
0740572,5.833333333333333,2013,5.82142857142857,7.153693756556765,2.380952380952381,6.730769230769232,Jiangxi,Nanchang,1,27.92017727304028,1
0740573,5.595238095238095,2013,9.523809523809524,7.889238360758593,6.666666666666667,6.969696969696971,Jiangxi,Nanchang,1,36.64464961616985,1
0746311,2.777777777777778,2013,2.5,5.3075897317738,1.1616161616161618,5.170454545454546,Jiangxi,Yichun,0,16.917438216622287,0
0746312,3.0769230769230766,2013,3.6923076923076925,4.731258255169268,2.307692307692308,4.772727272727273,Jiangxi,Yichun,0,18.58090860481962,0
0746313,3.6111111111111107,2013,2.5833333333333335,5.053628454782943,1.9565217391304346,5.174418604651163,Jiangxi,Yichun,0,18.379013243008984,0
0749811,3.076923076923077,2013,1.6461538461538463,4.593430685213548,2.0512820512820515,4.545454545454545,Jiangxi,Shangrao,1,15.913244205027068,1
0749812,3.0666666666666664,2013,4.427826086956522,5.045432100066229,3.611111111111112,4.767441860465117,Jiangxi,Shangrao,1,20.918477825265644,1
0749813,2.7192982456140347,2013,3.48221906116643,5.590602707442133,2.792792792792793,4.710144927536232,Jiangxi,Shangrao,0,19.295057734551623,0
0753761,5.3921568627450975,2013,6.4367201426024945,6.012317243198276,3.6274509803921564,4.824561403508772,Jiangxi,Jiujiang,0,26.293206632446797,0
0753762,4.479166666666667,2013,6.8125,6.437658930590456,4.270833333333333,5.219298245614036,Jiangxi,Jiujiang,1,27.219457176204493,1
0753763,5.277777777777779,2013,8.166666666666666,7.724803735269826,6.666666666666667,7.142857142857142,Jiangxi,Jiujiang,1,34.97877198923808,1
0755041,4.5,2013,6.3578947368421055,6.373531515045937,3.5,8.157894736842104,Jiangxi,Jian,1,28.889320988730148,1
0755042,5.555555555555556,2013,8.5,7.293643847593347,6.111111111111111,8.25,Jiangxi,Jian,1,35.710310514260016,1
0755043,5.833333333333333,2013,8.666666666666668,7.709863584150246,5.277777777777778,10,Jiangxi,Jian,1,37.48764136192803,1
0782331,2.318840579710145,2013,2.5217391304347827,5.2808867024534845,3.1884057971014492,5.128205128205128,Jiangxi,Ganzhou,0,18.43807733790499,0
0782332,2.222222222222222,2013,2.9572649572649574,4.8269283899427515,2.4512820512820515,4.787234042553191,Jiangxi,Ganzhou,0,17.24493166326517,0
0782333,4.646464646464647,2013,4.8,6.77578468501617,3.5483870967741935,5.169491525423728,Jiangxi,Ganzhou,1,24.94012795367874,1
0896761,2.380952380952381,2013,3.0476190476190474,5.055461249562331,3.3333333333333335,5.080645161290322,Xinjiang,Akesu,0,18.898011172757414,0
0896762,3.043478260869565,2013,3.291549030679465,7.158441249299628,4.155844155844156,8.5,Xinjiang,Akesu,1,26.149312696692814,1
0896763,4.152046783625731,2013,6.7368421052631575,7.329804137877455,5.2631578947368425,7.352941176470588,Xinjiang,Akesu,1,30.834792097973775,1
0940041,5.138339920948616,2013,6.17391304347826,7.905056301327572,2.898550724637681,8.875,Beijing,Beijing,1,30.990859990392128,1
0940042,5.625,2013,9.375,7.931637596885338,6.666666666666667,7.5,Beijing,Beijing,1,37.09830426355201,1
0940043,5.185185185185185,2013,9.333333333333332,8.440281139169665,6.666666666666667,7.333333333333333,Beijing,Beijing,1,36.95879965768818,1
1017911,3.3333333333333335,2013,0.36363636363636365,5.277364877766009,0.6060606060606061,4.7435897435897445,Neimenggu,Xilingol,0,14.323984924386057,0
1017912,4.814814814814815,2013,0.888888888888889,7.4436119028209475,0.3703703703703704,5.588235294117647,Neimenggu,Xilingol,1,19.10592127101267,1
1017913,2.533333333333333,2013,0.56,5.443620815228299,0,5,Neimenggu,Xilingol,0,13.536954148561632,0
1040041,5,2013,8.333333333333334,8.282829239471758,6.666666666666667,7.424242424242424,Neimenggu,Hohhot,1,35.70707166371418,1
1040042,4.074074074074074,2013,7.555555555555555,8.240450100598101,6.666666666666667,6.666666666666666,Neimenggu,Hohhot,1,33.203413063561065,1
1040043,4.615384615384616,2013,8.76923076923077,7.653890527413098,6.666666666666667,6.630434782608696,Neimenggu,Hohhot,1,34.33560736130385,1
1051021,4.000000000000001,2013,2.9714285714285715,6.993305735525389,1.5238095238095237,5.517241379310345,Neimenggu,Hinggan,1,21.00578521007383,1
