communityID,urban_score_sani,year
1582311,5.454545454545454,2011
1582312,5.238095238095238,2011
1582313,2.456140350877193,2011
1582781,4.347826086956522,2011
1582782,4.615384615384616,2011
1582783,4.848484848484849,2011
1601041,6.881720430107527,2011
1601042,6.781609195402299,2011
1601043,6.666666666666667,2011
1611591,1.25,2011
1611592,0.5333333333333333,2011
1611593,5.714285714285714,2011
1624311,6.363636363636363,2011
1624312,4.074074074074074,2011
1624313,6.666666666666667,2011
1660061,1.9607843137254903,2011
1660062,2.727272727272727,2011
1660063,1.6666666666666667,2011
1682311,0,2011
1682312,0,2011
1682313,6.666666666666667,2011
1711591,0.4597701149425288,2011
1711592,0,2011
1711593,0,2011
1746431,1.0101010101010102,2011
1746432,1.6091954022988506,2011
1746433,5.384615384615384,2011
1755311,6.666666666666667,2011
1755312,4.533333333333332,2011
1755313,3.076923076923077,2011
1774021,3.4615384615384617,2011
1774022,3.4482758620689657,2011
1774023,3.466666666666667,2011
1840371,6.190476190476191,2011
1840372,5.555555555555556,2011
1840373,6.666666666666667,2011
1940371,0.36155202821869487,2011
1940372,6.666666666666667,2011
1940373,4.385964912280702,2011
2001041,6.666666666666667,2011
2001042,6.666666666666667,2011
2001043,6.833333333333333,2011
2024541,6.666666666666667,2011
2024542,6.333333333333333,2011
2024543,6.666666666666667,2011
2040281,6.666666666666667,2011
2040282,6.2745098039215685,2011
2040283,5.555555555555556,2011
2049061,4.933333333333334,2011
2049062,4.230769230769231,2011
2049063,5.733333333333333,2011
2053041,6.666666666666667,2011
2053042,6.666666666666667,2011
2053043,6.388888888888888,2011
2074061,4.6078431372549025,2011
2074062,5.833333333333333,2011
2074063,6.666666666666667,2011
2074281,5.172413793103448,2011
2074282,5.507246376811594,2011
2074283,6.533333333333334,2011
2111541,6.666666666666667,2011
2111542,0,2011
2111543,0.11904761904761903,2011
2111761,0,2011
2111762,0,2011
2111763,1.0714285714285714,2011
2124281,0,2011
2124282,6.833333333333333,2011
2124283,1.3725490196078434,2011
2411161,5.882352941176471,2011
2411162,6.923076923076923,2011
2411163,6.666666666666667,2011
2427021,0.1149425287356322,2011
2427022,2.0689655172413794,2011
2427023,1.6666666666666667,2011
2440561,6.666666666666667,2011
2440562,4.313725490196078,2011
2440563,5.757575757575758,2011
2446041,4.416666666666667,2011
2446042,4.333333333333333,2011
2446043,2.298850574712644,2011
2446761,2.9333333333333336,2011
2446762,2.820512820512821,2011
2446763,3.9583333333333335,2011
2616761,0.7777777777777778,2011
2616762,0.8695652173913043,2011
2616763,0.27777777777777773,2011
2627281,3.45679012345679,2011
2627282,3.4920634920634916,2011
2627283,3.8888888888888893,2011
2653591,1.6091954022988506,2011
2653592,6.166666666666667,2011
2653593,2.222222222222222,2011
2655761,3.9682539682539684,2011
2655762,4.545454545454545,2011
2655763,3.7037037037037037,2011
2660591,2.9629629629629632,2011
2660592,3.1944444444444446,2011
2660593,0.9803921568627452,2011
2663061,5.714285714285714,2011
2663062,2.898550724637681,2011
2663063,3.3333333333333335,2011
2686061,3.5483870967741935,2011
2686062,6.666666666666667,2011
2686063,3.466666666666667,2011
2704021,3.45679012345679,2011
2704022,4.0251572327044025,2011
2704023,3.7037037037037037,2011
2718061,1.4285714285714288,2011
2718062,4.242424242424242,2011
2718063,2.2619047619047623,2011
2749511,1.9191919191919193,2011
2749512,3.3333333333333335,2011
2749513,2.5287356321839085,2011
2755591,3.4782608695652173,2011
2755592,6.111111111111111,2011
2755593,5.897435897435898,2011
2801541,1.728395061728395,2011
2801542,2.380952380952381,2011
2801543,1.6666666666666667,2011
2811041,6.666666666666667,2011
2811042,6.666666666666667,2011
2811043,6.666666666666667,2011
2811161,1.2121212121212122,2011
2811162,4.492753623188405,2011
2811163,5.897435897435898,2011
2855021,2.150537634408602,2011
2855022,2.5757575757575757,2011
2855023,4.666666666666667,2011
2882511,4.848484848484849,2011
2882512,3.9858906525573197,2011
2882513,1.7857142857142856,2011
2916761,1.4814814814814816,2011
2916762,1.8888888888888886,2011
2916763,1.6666666666666667,2011
2924581,6.666666666666667,2011
2924582,5.7894736842105265,2011
2924583,6.666666666666667,2011
2940281,5.942028985507246,2011
2940282,6.666666666666667,2011
2940283,5.757575757575758,2011
2940991,4.102564102564103,2011
2940992,4.4,2011
2940993,3.9743589743589745,2011
2953311,2.028985507246377,2011
2953312,1.9696969696969697,2011
2953313,2.777777777777778,2011
2960061,5.555555555555556,2011
2960062,2.6436781609195403,2011
2960063,2.6086956521739126,2011
2960811,0,2011
2960812,0,2011
2960813,0.8333333333333334,2011
2963311,3.2291666666666665,2011
2963312,3.3333333333333335,2011
2963313,3.3333333333333335,2011
2974391,6.666666666666667,2011
2974392,3.3333333333333335,2011
2974393,3.5416666666666665,2011
2982451,3.3333333333333335,2011
2982452,5.053763440860215,2011
2982453,4.074074074074074,2011
2986311,3.1884057971014492,2011
2986312,3.1999999999999997,2011
2986313,3.580246913580247,2011
3201461,2.4691358024691357,2011
3201462,3.0864197530864197,2011
3201463,2.9885057471264367,2011
3211161,6.666666666666667,2011
3211162,6.666666666666667,2011
3211163,6.666666666666667,2011
3211311,7.291666666666667,2011
3211312,3.82716049382716,2011
3211313,3.3333333333333335,2011
3216591,3.466666666666667,2011
3216592,6,2011
3216593,3.5555555555555554,2011
3240451,3.214285714285714,2011
3240452,3.6666666666666665,2011
3240453,5.498575498575499,2011
3240781,6.666666666666667,2011
3240782,6.666666666666667,2011
3240783,6.666666666666667,2011
3246811,1.9540229885057474,2011
3246812,0.8333333333333334,2011
3246813,0.7407407407407408,2011
3253061,3.5897435897435894,2011
3253062,1.9333333333333333,2011
3253063,1.9540229885057474,2011
3255541,2.2619047619047623,2011
3255542,2.9761904761904763,2011
3255543,3.205128205128205,2011
3263461,3.4615384615384617,2011
3263462,2.753623188405797,2011
3263463,2.592592592592592,2011
3263591,2.5,2011
3263592,4.393939393939394,2011
3263593,3,2011
3301021,5.833333333333333,2011
3301022,2.8985507246376816,2011
3301023,2.5396825396825395,2011
3301311,2.0634920634920637,2011
3301312,1.372549019607843,2011
3301313,2.5,2011
3304041,5.555555555555556,2011
3304042,6.666666666666667,2011
3304043,4.3678160919540225,2011
3340021,3.6781609195402303,2011
3340022,5.555555555555556,2011
3340023,3.8888888888888893,2011
3346311,5.1190476190476195,2011
3346312,3.939393939393939,2011
3346313,3.75,2011
3360591,2.716049382716049,2011
3360592,2.8395061728395063,2011
3360593,1.9047619047619044,2011
3382311,6.031746031746032,2011
3382312,5.769230769230769,2011
3382313,3.001443001443002,2011
3452331,1.515151515151515,2011
3452332,0.8333333333333334,2011
3452333,4.4444444444444455,2011
3477631,2.0833333333333335,2011
3477632,3.3333333333333335,2011
3477633,6.666666666666667,2011
0101041,3.8888888888888893,2013
0101042,5.0888888888888895,2013
0101043,3.8709677419354835,2013
0102061,1.6666666666666667,2013
0102062,2.222222222222222,2013
0102063,1.7708333333333333,2013
0102331,3.3333333333333335,2013
0102332,2.272727272727273,2013
0102333,2.2916666666666665,2013
0104461,3.3333333333333335,2013
0104462,3.45679012345679,2013
0104463,3.3333333333333335,2013
0104511,2.592592592592592,2013
0104512,2.0238095238095237,2013
0104513,2.0000000000000004,2013
0140311,6.666666666666667,2013
0140312,3.8461538461538454,2013
0140313,4,2013
0140511,1.5295815295815298,2013
0140512,2.592592592592592,2013
0140513,2.878787878787879,2013
0146431,4.4,2013
0146432,2.878787878787879,2013
0146433,2.2222222222222228,2013
0182061,2.9629629629629632,2013
0182062,2.9333333333333336,2013
0182063,1.7857142857142856,2013
0304761,3.5483870967741935,2013
0304762,5.490196078431372,2013
0304763,3.447971781305115,2013
0311061,4.444444444444444,2013
0311062,4.761904761904762,2013
0311063,3.78129117259552,2013
0340431,3.3333333333333335,2013
0340432,3.684210526315789,2013
0340433,4.0476190476190474,2013
0346761,2.93859649122807,2013
0346762,4.691358024691358,2013
0346763,3.2098765432098766,2013
0467461,1.5625,2013
0467462,1.3541666666666667,2013
0467463,2.1839080459770113,2013
0516061,3.3333333333333335,2013
0516062,2.7380952380952377,2013
0516063,3.4615384615384617,2013
0540541,3.4615384615384617,2013
0540542,5.909090909090909,2013
0540543,4,2013
0542491,2.766666666666666,2013
0542492,3.2098765432098766,2013
0542493,4.358974358974359,2013
0560431,3.3333333333333335,2013
0560432,2.53405017921147,2013
0560433,4.289819376026273,2013
0560591,2.878787878787879,2013
0560592,3.5333333333333337,2013
0560593,3.8596491228070176,2013
0563021,2.9166666666666665,2013
0563022,3.733333333333334,2013
0563023,2.8205128205128207,2013
0563461,3.8333333333333335,2013
0563462,3.8333333333333335,2013
0563463,5.333333333333333,2013
0566041,2.456140350877193,2013
0566042,2.6388888888888893,2013
0566043,3.3333333333333335,2013
0574571,4.642857142857142,2013
0574572,4.133333333333334,2013
0574573,2.8703703703703702,2013
0576331,8.070175438596491,2013
0576332,9.25,2013
0576333,8.333333333333334,2013
0582021,3.3333333333333335,2013
0582022,2.8787878787878785,2013
0582023,4.197530864197531,2013
0586591,2.8395061728395063,2013
0586592,6.041666666666667,2013
0586593,3.0208333333333335,2013
0604401,2.450980392156863,2013
0604402,2.484472049689441,2013
0604403,2.81992337164751,2013
0604811,1.9819819819819822,2013
0604812,2.4786324786324787,2013
0604813,2.4,2013
0640281,6.666666666666667,2013
0640282,6.862745098039215,2013
0640283,6.666666666666667,2013
0640331,0.9523809523809522,2013
0640332,6.666666666666667,2013
0640333,2.6315789473684212,2013
0646041,3.1999999999999997,2013
0646042,6.190476190476191,2013
0646043,5.833333333333333,2013
0655461,0.8641975308641975,2013
0655462,1.4492753623188406,2013
0655463,0.674823878383389,2013
0724281,3,2013
0724282,2.9411764705882355,2013
0724283,3.3333333333333335,2013
0740021,5.860566448801744,2013
0740022,2.121212121212121,2013
0740023,4.578754578754579,2013
0740041,6.825396825396825,2013
0740042,6.5,2013
0740043,6.153846153846154,2013
0740571,6.296296296296297,2013
0740572,2.380952380952381,2013
0740573,6.666666666666667,2013
0746311,1.1616161616161618,2013
0746312,2.307692307692308,2013
0746313,1.9565217391304346,2013
0749811,2.0512820512820515,2013
0749812,3.611111111111112,2013
0749813,2.792792792792793,2013
0753761,3.6274509803921564,2013
0753762,4.270833333333333,2013
0753763,6.666666666666667,2013
0755041,3.5,2013
0755042,6.111111111111111,2013
0755043,5.277777777777778,2013
0782331,3.1884057971014492,2013
0782332,2.4512820512820515,2013
0782333,3.5483870967741935,2013
0896761,3.3333333333333335,2013
0896762,4.155844155844156,2013
0896763,5.2631578947368425,2013
0940041,2.898550724637681,2013
0940042,6.666666666666667,2013
0940043,6.666666666666667,2013
1017911,0.6060606060606061,2013
1017912,0.3703703703703704,2013
1017913,0,2013
1040041,6.666666666666667,2013
1040042,6.666666666666667,2013
1040043,6.666666666666667,2013
1051021,1.5238095238095237,2013
1051022,3.0628019323671496,2013
1051023,4.833333333333333,2013
1053811,5.666666666666667,2013
1053812,0.992831541218638,2013
1053813,1.4942528735632183,2013
1082061,1.1458333333333333,2013
1082062,1.3978494623655913,2013
1082063,0.6451612903225806,2013
1082591,1.2280701754385965,2013
1082592,1.0144927536231885,2013
1082593,3.6999550157444894,2013
1101311,6.155555555555556,2013
1101312,5.686274509803922,2013
1101313,5.396825396825396,2013
1111541,5.454545454545454,2013
1111542,2.1296296296296293,2013
1111543,3.6363636363636362,2013
1127441,6.666666666666667,2013
1127442,6.309523809523809,2013
1127443,2.5641025641025643,2013
1146041,5.333333333333333,2013
1146042,5.9259259259259265,2013
1146043,7.65432098765432,2013
1160061,1.9298245614035088,2013
1160062,2.9166666666666665,2013
1160063,2.486772486772487,2013
1174891,6.21933621933622,2013
1174892,6.428571428571428,2013
1174893,5.128205128205128,2013
1182761,2.1052631578947367,2013
1182762,3.3333333333333335,2013
1182763,2.8735632183908044,2013
1224901,3.888888888888888,2013
1224902,3.888888888888888,2013
1224903,4.597701149425287,2013
1240991,4.102564102564103,2013
1240992,3.3333333333333335,2013
1240993,4.057971014492754,2013
1340041,6.666666666666667,2013
1340042,6.666666666666667,2013
1340043,6.842105263157895,2013
1349021,3.4782608695652173,2013
1349022,3.3333333333333335,2013
1349023,3.3333333333333335,2013
1355591,2.8205128205128207,2013
1355592,3.4782608695652173,2013
1355593,3.076923076923077,2013
1382021,2.5806451612903225,2013
1382022,2.5,2013
1382023,2.6470588235294117,2013
1411541,0.26666666666666666,2013
1411542,4.561403508771929,2013
1411543,0,2013
1424031,1.153846153846154,2013
1424032,0.7843137254901961,2013
1424033,0.7692307692307693,2013
1440161,6.5,2013
1440162,6.666666666666667,2013
1440163,6.851851851851851,2013
1455281,6.666666666666667,2013
1455282,6.666666666666667,2013
1455283,6.666666666666667,2013
1504781,3.4848484848484844,2013
1504782,2.2916666666666665,2013
1504783,3.5416666666666665,2013
1511561,6.666666666666667,2013
1511562,6.666666666666667,2013
1511563,6.666666666666667,2013
1538591,3.827838827838827,2013
1538592,3.3333333333333335,2013
1538593,4.242424242424242,2013
1540441,4.597701149425288,2013
1540442,4.946236559139785,2013
1540443,3.218390804597701,2013
1540581,6.666666666666667,2013
1540583,5.7894736842105265,2013
1546281,3.7179487179487176,2013
1546282,2.9166666666666665,2013
1546283,2.121212121212121,2013
1546311,3.3333333333333335,2013
1546312,3.4615384615384617,2013
1546313,2.6666666666666665,2013
1546761,2.9166666666666665,2013
1546762,4.000000000000001,2013
1546763,3.4848484848484844,2013
1556761,2.777777777777778,2013
1556762,3.3333333333333335,2013
1556763,3.3333333333333335,2013
1582311,3.809523809523809,2013
1582312,5.317460317460317,2013
1582313,0.8333333333333334,2013
1582781,3.015873015873016,2013
1582782,2.8888888888888893,2013
1582783,2.727272727272727,2013
1601041,6.666666666666667,2013
1601042,6.666666666666667,2013
1601043,6.666666666666667,2013
1611591,0.43478260869565216,2013
1611592,2.463768115942029,2013
1611593,6.19047619047619,2013
1624311,6.296296296296297,2013
1624312,2.7586206896551726,2013
1624313,6.666666666666667,2013
1660061,0.6944444444444445,2013
1660062,0.2898550724637681,2013
1660063,1.3131313131313131,2013
1682311,1.3095238095238095,2013
1682312,2.0512820512820515,2013
1682313,6.470588235294117,2013
1711591,2.0669056152927117,2013
1711592,2.0965517241379312,2013
1711593,2.301587301587302,2013
1746431,0.4166666666666667,2013
1746432,2.948717948717949,2013
1746433,5.333333333333333,2013
1755311,6.8181818181818175,2013
1755312,3.783068783068783,2013
1755313,4.074074074074074,2013
1774021,1.6129032258064517,2013
1774022,3.1182795698924726,2013
1774023,3.066666666666667,2013
1840371,6.666666666666667,2013
1840372,6.666666666666667,2013
1840373,6.666666666666667,2013
1940371,0.574712643678161,2013
1940372,6.666666666666667,2013
1940373,4.761904761904762,2013
2001041,6.222222222222222,2013
2001042,6.888888888888889,2013
2001043,6.400000000000001,2013
2024541,6.774193548387096,2013
2024542,6.3768115942028984,2013
2024543,6.183261183261183,2013
2040281,6.666666666666667,2013
2040282,7.111111111111111,2013
2040283,6.666666666666667,2013
2049061,4.567901234567901,2013
2049062,5.625,2013
2049063,5.128205128205129,2013
2053041,6.666666666666667,2013
2053042,6.521739130434782,2013
2053043,6.458333333333333,2013
2074061,3.6363636363636362,2013
2074062,6.153846153846153,2013
2074063,6.153846153846154,2013
2074281,5.384615384615384,2013
2074282,6.111111111111111,2013
2074283,6.527777777777779,2013
2111541,7.037037037037037,2013
2111542,1.3095238095238095,2013
2111543,3.218390804597701,2013
2111761,0.10752688172043011,2013
2111762,2.698412698412698,2013
2111763,3.167141500474834,2013
2124281,5.330882352941177,2013
2124282,6.666666666666667,2013
2124283,2.5,2013
2411161,5.8730158730158735,2013
2411162,4.509803921568628,2013
2411163,6.666666666666667,2013
2427021,3.244444444444445,2013
2427022,1.7878787878787878,2013
2427023,1.25,2013
2440561,6.153846153846154,2013
2440562,2.037037037037037,2013
2440563,2.6666666666666665,2013
2446041,5.092592592592593,2013
2446042,3.9393939393939394,2013
2446043,4.444444444444444,2013
2446761,3.45679012345679,2013
2446762,2.222222222222222,2013
2446763,3.908045977011494,2013
2616761,2.043010752688172,2013
2616762,2.6666666666666665,2013
2616763,1.794871794871795,2013
2627281,3.0666666666666664,2013
2627282,2.9629629629629632,2013
2627283,3.466666666666667,2013
2653591,2.5555555555555554,2013
2653592,4.666666666666667,2013
2653593,3.111111111111111,2013
2655761,4.037267080745342,2013
2655762,4.252631578947368,2013
2655763,2.6579520697167758,2013
2660591,1.2121212121212122,2013
2660592,1.6666666666666667,2013
2660593,1.2962962962962963,2013
2663061,5.384615384615384,2013
2663062,1.8181818181818181,2013
2663063,2.9729729729729732,2013
2686061,2.5925925925925926,2013
2686062,6.666666666666667,2013
2686063,2.5,2013
2704021,1.4942528735632183,2013
2704022,3.1313131313131315,2013
2704023,3.0952380952380953,2013
2718061,1.6666666666666667,2013
2718062,5.964912280701754,2013
2718063,3.5483870967741935,2013
2749511,3.3333333333333335,2013
2749512,4.920634920634921,2013
2749513,2.6666666666666665,2013
2755591,3.2098765432098766,2013
2755592,5.2631578947368425,2013
2755593,6.2745098039215685,2013
2801541,2.8923076923076927,2013
2801542,3.181818181818182,2013
2801543,3.535353535353535,2013
2811041,6.666666666666667,2013
2811042,6.904761904761905,2013
2811043,6.5,2013
2811161,2.533333333333333,2013
2811162,4.329004329004329,2013
2811163,6.666666666666667,2013
2855021,1.8279569892473118,2013
2855022,2.6666666666666665,2013
2855023,4.509803921568628,2013
2882511,5.416666666666667,2013
2882512,3.0952380952380953,2013
2882513,2.2619047619047623,2013
2916761,2.8000000000000003,2013
2916762,1.6666666666666667,2013
2916763,2.1794871794871793,2013
2924581,6.666666666666667,2013
2924582,5.5,2013
2940281,6.266666666666666,2013
2940282,6.666666666666667,2013
2940283,5.454545454545454,2013
2940991,4.242424242424242,2013
2940992,4.699872286079182,2013
2940993,3.076923076923077,2013
2953311,2.7777777777777772,2013
2953312,3.8333333333333335,2013
2953313,3.563218390804598,2013
2960061,4.848484848484849,2013
2960062,2.6041666666666665,2013
2960063,3.214285714285714,2013
2960811,3.508771929824561,2013
2960812,3.444444444444444,2013
2960813,3.263888888888889,2013
2963311,2.6666666666666665,2013
2963312,2.745098039215686,2013
2963313,2.8947368421052633,2013
2974391,6.785714285714285,2013
2974392,3.5555555555555554,2013
2974393,4.0625,2013
2982451,4.047619047619048,2013
2982452,5.268817204301076,2013
2982453,6.049382716049382,2013
2986311,2.6666666666666665,2013
2986312,2.4,2013
2986313,3.0555555555555554,2013
3201461,1.3675213675213673,2013
3201462,0.8333333333333334,2013
3201463,2,2013
3211161,6.3157894736842115,2013
3211162,6.222222222222222,2013
3211163,6.862745098039215,2013
3211311,6.470588235294117,2013
3211312,3.222222222222222,2013
3211313,3.1034482758620694,2013
3216591,2.1333333333333333,2013
3216592,5.972222222222222,2013
3216593,3,2013
3240451,3.2098765432098766,2013
3240452,1.8888888888888886,2013
3240453,5.520833333333333,2013
3240781,6.111111111111111,2013
3240782,6.666666666666667,2013
3240783,6.833333333333333,2013
3246811,1.7107583774250443,2013
3246812,2.777777777777778,2013
3246813,3.690476190476191,2013
3253061,4.166666666666667,2013
3253062,3.4615384615384617,2013
3253063,2.873563218390805,2013
3255541,2.8571428571428577,2013
3255542,2.2536945812807883,2013
3255543,3.4865900383141764,2013
3263461,3.928571428571429,2013
3263462,3.0555555555555554,2013
3263463,3.7037037037037037,2013
3263591,2.873563218390805,2013
3263592,4.814814814814815,2013
3263593,3.4848484848484844,2013
3301021,4.249512670565302,2013
3301022,3.1818181818181817,2013
3301023,1.9696969696969697,2013
3301311,3.181818181818182,2013
3301312,2.222222222222222,2013
3301313,2.072222222222222,2013
3304041,5.625,2013
3304042,6.111111111111111,2013
3304043,4.343434343434343,2013
3340021,2.9230769230769234,2013
3340022,5.185185185185185,2013
3340023,3.3333333333333335,2013
3346311,4.8,2013
3346312,4.852801519468186,2013
3346313,3.842105263157895,2013
3360591,2.9032258064516125,2013
3360592,2.8735632183908044,2013
3360593,3.015873015873016,2013
3382311,4.848484848484849,2013
3382312,6.666666666666667,2013
3382313,2.380952380952381,2013
3452331,3.3333333333333335,2013
3452332,2.4242424242424243,2013
3452333,3.684210526315789,2013
3477631,2.549019607843137,2013
3477632,3.75,2013
3477633,4.583333333333333,2013
0101041,3.563218390804597,2015
0101042,5.18640350877193,2015
0101043,3.737373737373737,2015
0102061,1.6129032258064517,2015
0102062,2.3703703703703702,2015
0102063,2.984126984126984,2015
0102331,1.9063180827886708,2015
0102332,2.0685111989459815,2015
0102333,3.5238095238095237,2015
0104461,3.896296296296296,2015
0104462,3.5294117647058822,2015
0104463,3.3333333333333335,2015
0104511,3.5555555555555554,2015
0104512,3.370279146141215,2015
0104513,3.4782608695652173,2015
0140311,6.666666666666667,2015
0140312,3.0191570881226055,2015
0140313,4.927536231884058,2015
0140511,2.9333333333333336,2015
0140512,2.492063492063492,2015
0140513,2.9347826086956523,2015
0146431,3.46236559139785,2015
0146432,4.166666666666667,2015
0146433,2.038888888888889,2015
0182061,3.5,2015
0182062,3.651282051282051,2015
0182063,3.0476190476190474,2015
0304761,4.349951124144672,2015
0304762,5,2015
0304763,3.9215686274509807,2015
