communityID,urban_score_econ,year
1582313,5.203651885961,2011
1582781,5.759704952831992,2011
1582782,6.187541405486134,2011
1582783,4.706375062347611,2011
1601041,7.560694520764787,2011
1601042,7.565998878367954,2011
1601043,7.477116131069461,2011
1611591,4.468625996289851,2011
1611592,4.724145746554487,2011
1611593,6.588174100482611,2011
1624311,7.528360796507407,2011
1624312,4.760579940734972,2011
1624313,7.2014122502513755,2011
1660061,4.3727400481864676,2011
1660062,4.654781967862593,2011
1660063,4.274096426304733,2011
1682311,4.297028206762849,2011
1682312,4.521966556183664,2011
1682313,7.558181844499397,2011
1711591,4.889290089621558,2011
1711592,4.859671343864779,2011
1711593,5.154344453453139,2011
1746431,4.49900726221781,2011
1746432,4.652131547849764,2011
1746433,7.126058522826088,2011
1755311,7.271815823886058,2011
1755312,4.9171011045071875,2011
1755313,4.208482884852254,2011
1774021,6.215948279780405,2011
1774022,5.913458854727902,2011
1774023,5.018937896041572,2011
1840371,7.764507669024553,2011
1840372,7.468806702313215,2011
1840373,8.031678147571531,2011
1940371,7.235585850391892,2011
1940372,7.803730764608606,2011
1940373,7.4435329191823145,2011
2001041,7.666862778194559,2011
2001042,7.76564740974484,2011
2001043,4.745267128293601,2011
2024541,6.0161468899328066,2011
2024542,6.881082691894666,2011
2024543,6.00480462074292,2011
2040281,7.981268732537259,2011
2040282,7.87994748175132,2011
2040283,6.799286857135307,2011
2049061,4.972396530213487,2011
2049062,5.070076561939808,2011
2049063,5.172830547912985,2011
2053041,7.095566356975046,2011
2053042,7.095423129410144,2011
2053043,8.197439100959583,2011
2074061,6.290399686431239,2011
2074062,4.988199905114216,2011
2074063,8.42184144423678,2011
2074281,5.903560863143849,2011
2074282,6.509523814342534,2011
2074283,5.654752091288082,2011
2111541,7.284609479440781,2011
2111542,7.427896761284021,2011
2111543,5.5736088345376835,2011
2111761,4.831541249005442,2011
2111762,4.930209087302888,2011
2111763,5.659065943260882,2011
2124281,7.304792075052535,2011
2124282,7.416048472699406,2011
2124283,7.02876263071521,2011
2411161,7.261786479165014,2011
2411162,7.622946079261166,2011
2411163,7.338259141367325,2011
2427021,4.811569586537297,2011
2427022,7.010984698686424,2011
2427023,4.208499374789462,2011
2440561,8.150485950451687,2011
2440562,7.289908969240353,2011
2440563,6.297461988824698,2011
2446041,7.151722055686558,2011
2446042,4.624515608753232,2011
2446043,4.224959842421405,2011
2446761,5.161126357934265,2011
2446762,5.5300438348338,2011
2446763,5.076280187278869,2011
2616761,4.842049601172136,2011
2616762,6.427879109218522,2011
2616763,5.008124241550074,2011
2627281,4.743027302942429,2011
2627282,5.499653940449744,2011
2627283,4.128413420544537,2011
2653591,5.037952608304902,2011
2653592,5.47971768712042,2011
2653593,3.79981601685653,2011
2655761,5.342283924433047,2011
2655762,6.277359127072688,2011
2655763,4.664212496945942,2011
2660591,4.133989827501873,2011
2660592,4.206552895449906,2011
2660593,3.770064299233622,2011
2663061,7.761492287529715,2011
2663062,4.413868589602518,2011
2663063,4.699903814439805,2011
2686061,4.524529549601237,2011
2686062,7.432447850278526,2011
2686063,4.908027062381932,2011
2704021,4.411973983106489,2011
2704022,4.252352626217969,2011
2704023,4.2326704150291485,2011
2718061,4.343016727653457,2011
2718062,7.036878333754586,2011
2718063,4.599310734574998,2011
2749511,5.435167156410955,2011
2749512,7.074102478420346,2011
2749513,4.747571660658541,2011
2755591,5.877723038652216,2011
2755592,7.478800642304496,2011
2755593,6.886627827558905,2011
2801541,4.879058835228246,2011
2801542,4.486003153021353,2011
2801543,4.366351182975716,2011
2811041,6.79663353067566,2011
2811042,7.388768972943946,2011
2811043,7.71313719944438,2011
2811161,4.22492879269805,2011
2811162,3.9991854463098924,2011
2811163,6.875529034909131,2011
2855021,4.6498863376583675,2011
2855022,4.336876623231045,2011
2855023,7.692111551679912,2011
2882511,8.025703364570205,2011
2882512,5.994798396185214,2011
2882513,4.880133866886394,2011
2916761,5.738072342821315,2011
2916762,4.318189908609275,2011
2916763,5.502064617299894,2011
2924581,7.132046133005619,2011
2924582,6.483885931689741,2011
2924583,8.421708408179967,2011
2940281,7.56637637473797,2011
2940282,7.900529991952955,2011
2940283,7.729263431851048,2011
2940991,4.609901868724056,2011
2940992,4.596788277997411,2011
2940993,4.0939674890453785,2011
2953311,4.03877636658501,2011
2953312,4.106798247127661,2011
2953313,6.894910759153658,2011
2960061,6.727411643753975,2011
2960062,5.364815775694077,2011
2960063,4.851590501972797,2011
2960811,4.085527614135499,2011
2960812,3.8394101740093554,2011
2960813,4.005751211903731,2011
2963311,4.060840804488538,2011
2963312,4.143736597221737,2011
2963313,4.337478362538686,2011
2974391,7.518067506671026,2011
2974392,4.563073828466465,2011
2974393,4.4714302512029365,2011
2982451,5.194966289722925,2011
2982452,6.405400635972815,2011
2982453,4.865494501211345,2011
2986311,4.365598906567166,2011
2986312,4.539825039764037,2011
2986313,7.084399896919666,2011
3201461,4.149106739676812,2011
3201462,3.7995570459153605,2011
3201463,4.056414303261994,2011
3211161,7.276868790761611,2011
3211162,7.388405207580635,2011
3211163,6.994835542754276,2011
3211311,7.429170904966827,2011
3211312,4.655356629612592,2011
3211313,4.563428402707187,2011
3216591,3.7635038356915422,2011
3216592,7.929455514953564,2011
3216593,4.794842057769821,2011
3240451,6.150774325180382,2011
3240452,5.006537989089107,2011
3240453,5.356838143796551,2011
3240781,7.977608727414924,2011
3240782,7.662982659782645,2011
3240783,7.862343249224704,2011
3246811,4.336311636858588,2011
3246812,4.4541661088457465,2011
3246813,6.628181015528708,2011
3253061,3.8670599309759925,2011
3253062,4.377507283517752,2011
3253063,4.215108434822579,2011
3255541,3.987073714253068,2011
3255542,3.946475273174247,2011
3255543,5.775704414963234,2011
3263461,5.261766860711535,2011
3263462,4.535683147936695,2011
3263463,4.4876302867146345,2011
3263591,4.280516124085192,2011
3263592,7.25198937197526,2011
3263593,4.8342671828014225,2011
3301021,7.034667722785291,2011
3301022,4.449068658066835,2011
3301023,3.869204179353105,2011
3301311,4.521820907947295,2011
3301312,4.4027182418085795,2011
3301313,4.331134627055968,2011
3304041,7.573509282981326,2011
3304042,7.520080564817863,2011
3304043,6.276694004958746,2011
3340021,5.457185523610004,2011
3340022,7.8022162910667205,2011
3340023,5.921603855879482,2011
3346311,4.679220458159064,2011
3346312,4.676518622945886,2011
3346313,7.264998143519733,2011
3360591,5.121607563052685,2011
3360592,5.536721420553725,2011
3360593,7.214438756189421,2011
3382311,7.5502891023407175,2011
3382312,7.310981894210822,2011
3382313,4.497734669970572,2011
3452331,4.939323468004454,2011
3452332,3.7490543152338787,2011
3452333,4.935899618990604,2011
3477631,5.061376240929465,2011
3477632,4.633414569066347,2011
3477633,7.822804828840336,2011
0101041,4.2027374208520385,2013
0101042,7.791708360708661,2013
0101043,5.445683646437541,2013
0102061,5.151742641831343,2013
0102062,4.356959822491025,2013
0102063,4.611326583333848,2013
0102331,4.413783593033899,2013
0102332,5.113062645359785,2013
0102333,4.386866496452346,2013
0104461,5.044337091003835,2013
0104462,4.688884582232421,2013
0104463,4.927318860577695,2013
0104511,5.997039398148719,2013
0104512,5.51921073571921,2013
0104513,5.5786200654535145,2013
0140311,7.673994224090957,2013
0140312,5.360835456419832,2013
0140313,7.570128703442758,2013
0140511,6.750977879247054,2013
0140512,6.485106802366946,2013
0140513,6.082547182462458,2013
0146431,4.68674112548383,2013
0146432,6.045965923743715,2013
0146433,4.475569595914616,2013
0182061,4.912077916220819,2013
0182062,4.8813513441597465,2013
0182063,5.067085143815388,2013
0304761,6.764512345002387,2013
0304762,6.258715441010485,2013
0304763,6.458925596751112,2013
0311061,5.06252659711453,2013
0311062,6.716389480878735,2013
0311063,5.888127910620397,2013
0340431,6.040058055107654,2013
0340432,6.187524747631065,2013
0340433,5.87161444104892,2013
0346761,5.307107605741797,2013
0346762,5.5646675732829225,2013
0346763,5.4930429490581725,2013
0467461,4.408139820389155,2013
0467462,4.852034096808186,2013
0467463,4.374273063435791,2013
0516061,4.36024451818789,2013
0516062,4.721396249554129,2013
0516063,4.511124522106839,2013
0540541,4.617138931901211,2013
0540542,6.077314803725209,2013
0540543,5.02954859062367,2013
0542491,4.739111738643941,2013
0542492,4.780044063494169,2013
0542493,6.94654850951721,2013
0560431,4.557913236540391,2013
0560432,4.660898724898176,2013
0560433,4.737932369259217,2013
0560591,5.2695362909939645,2013
0560592,4.448546087301585,2013
0560593,4.839641562211685,2013
0563021,7.1314491365169275,2013
0563022,5.844406458272959,2013
0563023,6.010580449828715,2013
0563461,4.410517679616405,2013
0563462,5.036761808216043,2013
0563463,8.083477364773898,2013
0566041,4.5742656353692395,2013
0566042,4.533471206752657,2013
0566043,5.414763370138689,2013
0574571,5.9134320987563695,2013
0574572,4.709175286628121,2013
0574573,4.01030168403791,2013
0576331,6.393478856798002,2013
0576332,5.938565111408752,2013
0576333,6.152468321542554,2013
0582021,7.503490448279423,2013
0582022,5.054452641107457,2013
0582023,4.97420228422011,2013
0586591,4.758709868277966,2013
0586592,7.607739688606473,2013
0586593,4.484272861280309,2013
0604401,4.859455907637344,2013
0604402,4.133586716661981,2013
0604403,5.214966052242141,2013
0604811,5.197899064863099,2013
0604812,5.252342180592468,2013
0604813,5.1818848438478335,2013
0640281,7.551044532072164,2013
0640282,7.851560581496954,2013
0640283,7.602811897683279,2013
0640331,4.5900801851383655,2013
0640332,4.9629544810688495,2013
0640333,4.778316809713697,2013
0646041,7.41189820120042,2013
0646042,7.573646749286975,2013
0646043,7.653908148973568,2013
0655461,4.947774049224106,2013
0655462,4.854656460338435,2013
0655463,5.183519659338324,2013
0724281,7.055388251704653,2013
0724282,7.411277675929725,2013
0724283,7.0444321417619,2013
0740021,5.666030513044828,2013
0740022,4.155421375220073,2013
0740023,4.942358800004718,2013
0740041,7.53000585737562,2013
0740042,7.266786877010851,2013
0740043,7.959462080001941,2013
0740571,7.810046055532713,2013
0740572,7.153693756556765,2013
0740573,7.889238360758593,2013
0746311,5.3075897317738,2013
0746312,4.731258255169268,2013
0746313,5.053628454782943,2013
0749811,4.593430685213548,2013
0749812,5.045432100066229,2013
0749813,5.590602707442133,2013
0753761,6.012317243198276,2013
0753762,6.437658930590456,2013
0753763,7.724803735269826,2013
0755041,6.373531515045937,2013
0755042,7.293643847593347,2013
0755043,7.709863584150246,2013
0782331,5.2808867024534845,2013
0782332,4.8269283899427515,2013
0782333,6.77578468501617,2013
0896761,5.055461249562331,2013
0896762,7.158441249299628,2013
0896763,7.329804137877455,2013
0940041,7.905056301327572,2013
0940042,7.931637596885338,2013
0940043,8.440281139169665,2013
1017911,5.277364877766009,2013
1017912,7.4436119028209475,2013
1017913,5.443620815228299,2013
1040041,8.282829239471758,2013
1040042,8.240450100598101,2013
1040043,7.653890527413098,2013
1051021,6.993305735525389,2013
1051022,7.080853691688353,2013
1051023,7.4198599780266825,2013
1053811,7.560187059923467,2013
1053812,4.84652943862888,2013
1053813,5.069498399137174,2013
1082061,6.174338001695831,2013
1082062,5.498374182784093,2013
1082063,5.035413521540648,2013
1082591,5.899029394395167,2013
1082592,6.00454509587713,2013
1082593,7.193321077526662,2013
1101311,7.38832323215306,2013
1101312,5.945270107391245,2013
1101313,7.559109576800771,2013
1111541,7.7826752186357195,2013
1111542,4.680543499669502,2013
1111543,7.244687555341257,2013
1127441,7.448573362578048,2013
1127442,4.771993756953667,2013
1127443,6.313928586237086,2013
1146041,7.833304809858345,2013
1146042,7.231257023209959,2013
1146043,5.1582581012844555,2013
1160061,4.933960660953502,2013
1160062,4.9052238325930935,2013
1160063,4.765074427304442,2013
1174891,6.615176958912911,2013
1174892,4.932384833041083,2013
1174893,5.575375455349447,2013
1182761,6.004132554206737,2013
1182762,4.7852422543617035,2013
1182763,4.318008219664989,2013
1224901,4.587076287490196,2013
1224902,4.652533986106824,2013
1224903,6.579247192872561,2013
1240991,5.690226326690812,2013
1240992,4.387241524489111,2013
1240993,5.6468596999810154,2013
1340041,7.2970218406468135,2013
1340042,8.716640239410571,2013
1340043,7.643522140788519,2013
1349021,5.07882810208904,2013
1349022,4.5024115463507615,2013
1349023,4.330164258887556,2013
1355591,4.227883963856546,2013
1355592,4.800721594994957,2013
1355593,4.72919409582729,2013
1382021,4.269099851025287,2013
1382022,4.860361920966437,2013
1382023,4.6784337301747145,2013
1411541,5.0184724738660895,2013
1411542,7.260843185540003,2013
1411543,5.585573641187758,2013
1424031,7.060009641685937,2013
1424032,7.271306198587038,2013
1424033,7.283286988014844,2013
1440161,7.724093150576497,2013
1440162,7.7362357959683274,2013
1440163,7.579933988552152,2013
1455281,8.008816081403777,2013
1455282,7.720965247773201,2013
1455283,7.293368105821988,2013
1504781,6.518970055501389,2013
1504782,6.392220931532258,2013
1504783,6.291884128904347,2013
1511561,6.195612852564321,2013
1511562,7.898355569233523,2013
1511563,7.736414067980957,2013
1538591,7.228200844798305,2013
1538592,7.0780787361860265,2013
1538593,7.4366578406842505,2013
1540441,5.78456448813196,2013
1540442,4.551806036602929,2013
1540443,5.757742976467188,2013
1540581,8.15151558568301,2013
1540583,7.617826913540912,2013
1546281,5.865272737844788,2013
1546282,5.014186702985391,2013
1546283,6.122557570145268,2013
1546311,5.0765876795500455,2013
1546312,5.234685328936737,2013
1546313,7.422661209057538,2013
1546761,6.173977720353048,2013
1546762,4.485734018119894,2013
1546763,6.023649182884789,2013
1556761,4.655892131780408,2013
1556762,5.092836514829649,2013
1556763,6.713086420148869,2013
1582311,5.3052553402091736,2013
1582312,7.2206029880636935,2013
1582313,4.835111565457535,2013
1582781,4.605184443484872,2013
1582782,5.8360193235583475,2013
1582783,5.146962858339502,2013
1601041,7.768052874792676,2013
1601042,7.619095753803784,2013
1601043,7.681009614222279,2013
1611591,4.563073410959641,2013
1611592,4.581866317144256,2013
1611593,7.440804881130052,2013
1624311,7.680012409260695,2013
1624312,5.638066335232815,2013
1624313,7.796860332373876,2013
1660061,4.9824278825883015,2013
1660062,4.921257795304379,2013
1660063,4.757581453639806,2013
1682311,5.007355722573367,2013
1682312,4.2197511606904525,2013
1682313,7.408066417367084,2013
1711591,4.780351964349534,2013
1711592,4.625810221196015,2013
1711593,5.043941915540064,2013
1746431,5.5819504783524065,2013
1746432,5.108546352148433,2013
1746433,7.1884157440840335,2013
1755311,7.429097458403231,2013
1755312,5.003970625322166,2013
1755313,4.717754041283428,2013
1774021,5.6987917344569965,2013
1774022,5.771314675896231,2013
1774023,5.031572606663125,2013
1840371,8.150852530975072,2013
1840372,7.45433999254195,2013
1840373,8.031334527092733,2013
1940371,7.249124380252144,2013
1940372,8.065331438337692,2013
1940373,7.877743131059712,2013
2001041,8.18774324306609,2013
2001042,7.851688532576403,2013
2001043,5.4340722645759065,2013
2024541,6.188375032916357,2013
2024542,7.015313930436354,2013
2024543,6.088348863530791,2013
2040281,7.915165266321149,2013
2040282,7.796585526761845,2013
2040283,6.678186557876617,2013
2049061,4.85247520973639,2013
2049062,5.139122611640775,2013
2049063,5.996779052450761,2013
2053041,8.508058337800007,2013
2053042,8.221643658613516,2013
2053043,7.695935266879705,2013
2074061,5.82217072391327,2013
2074062,4.827669458103033,2013
2074063,7.664231658288561,2013
2074281,5.685497153624159,2013
2074282,6.382530966333782,2013
2074283,5.866893485463135,2013
2111541,7.456695315087495,2013
2111542,6.095354338131131,2013
2111543,5.085910037219758,2013
2111761,4.50846549811646,2013
2111762,4.521639587125437,2013
2111763,6.027919115437015,2013
2124281,7.376947242514441,2013
2124282,8.511004517233376,2013
2124283,7.173140215763094,2013
2411161,7.220687454882629,2013
2411162,7.471542690064155,2013
2411163,7.406323288235725,2013
2427021,4.725597742958971,2013
2427022,4.606910424843688,2013
2427023,3.8026978463957533,2013
2440561,7.54145018582383,2013
2440562,6.607331000660164,2013
2440563,5.538407238743417,2013
2446041,7.4209888348849065,2013
2446042,4.578491133119473,2013
2446043,4.721848457729215,2013
2446761,5.190154222495299,2013
2446762,5.4164365008987225,2013
2446763,4.8794349253821325,2013
2616761,4.364430771844053,2013
2616762,5.497074450270485,2013
2616763,4.716523235689425,2013
2627281,4.709206720081524,2013
2627282,5.088364431784562,2013
2627283,4.760569739089445,2013
2653591,5.263593279941291,2013
2653592,5.660792313320294,2013
2653593,4.152115041171315,2013
2655761,5.60321800723717,2013
2655762,6.468629320308135,2013
2655763,4.71207137234038,2013
2660591,3.9575069198226243,2013
2660592,4.287334408668472,2013
2660593,4.060553505657606,2013
2663061,7.799381112016813,2013
2663062,5.271443324798526,2013
2663063,4.63909556062105,2013
2686061,4.715214655926302,2013
2686062,7.520679909294295,2013
2686063,5.010759928011435,2013
2704021,4.43960797195193,2013
2704022,5.049506650380945,2013
2704023,4.797967520143518,2013
2718061,4.254291774582573,2013
2718062,7.183456104996886,2013
2718063,4.544784863561566,2013
2749511,5.381609142749149,2013
2749512,7.009670248168824,2013
2749513,4.744702665807892,2013
2755591,5.022617823784761,2013
2755592,7.426834977473202,2013
2755593,7.351204078493819,2013
2801541,5.212138150173145,2013
2801542,4.984848049632647,2013
2801543,4.942919216407284,2013
2811041,7.992608499794531,2013
2811042,7.3595386582196065,2013
2811043,7.856531037479141,2013
2811161,4.312419750683584,2013
2811162,4.774534886813675,2013
2811163,7.065156016469289,2013
2855021,4.38600927321692,2013
2855022,4.493736279871376,2013
2855023,7.661748347393034,2013
2882511,7.588477884560002,2013
2882512,5.6346212538435525,2013
2882513,4.75527381251844,2013
2916761,5.49267976997982,2013
2916762,4.943518940152418,2013
2916763,5.342544930005819,2013
2924581,7.259613589633656,2013
2924582,6.863176618341441,2013
2940281,7.413085120071474,2013
2940282,7.842636094828535,2013
2940283,7.538295834121512,2013
2940991,4.407869095739728,2013
2940992,4.9615874235696875,2013
2940993,4.822037877302079,2013
2953311,4.293724054691361,2013
2953312,4.154188932382034,2013
2953313,7.447488924423223,2013
2960061,7.30778674945194,2013
2960062,5.8006037569730795,2013
2960063,5.0235816341627775,2013
2960811,4.529906284628951,2013
2960812,4.0403147244581845,2013
2960813,4.11357390433551,2013
2963311,5.08857105331834,2013
2963312,4.207011958228192,2013
2963313,4.4717472403459695,2013
2974391,7.491797257191659,2013
2974392,4.372771844081259,2013
2974393,3.7440158675673225,2013
2982451,5.177580640022698,2013
2982452,6.484866639918969,2013
2982453,6.259558217071888,2013
2986311,4.697237936227879,2013
2986312,4.780928641261316,2013
2986313,7.236042986413757,2013
3201461,4.473644298409975,2013
3201462,4.523556023217482,2013
3201463,4.316165311890721,2013
3211161,7.715054229667328,2013
3211162,7.446060724172521,2013
3211163,7.301300291150464,2013
3211311,7.498960003210368,2013
3211312,4.678886049895855,2013
3211313,5.645687302616,2013
3216591,4.584396231962052,2013
3216592,7.105395283059873,2013
3216593,4.541068874996548,2013
3240451,6.261890870235415,2013
3240452,4.791105500034572,2013
3240453,5.091747204300008,2013
3240781,7.962581232024689,2013
3240782,7.80647384114863,2013
3240783,7.734996435902157,2013
3246811,4.66507416464477,2013
3246812,5.400249563579227,2013
3246813,7.231463740965893,2013
3253061,4.307961119524278,2013
3253062,4.887036980352028,2013
3253063,4.3757174826859275,2013
3255541,4.523178212144682,2013
3255542,4.423080404142181,2013
3255543,6.195434544475866,2013
3263461,5.374014713005404,2013
3263462,4.06857609843441,2013
3263463,4.415308120728794,2013
3263591,4.946495418430963,2013
3263592,7.251318580934211,2013
3263593,4.572553094677099,2013
3301021,7.346100918075732,2013
3301022,4.155328069975668,2013
3301023,4.392917402221591,2013
3301311,4.764802661212648,2013
3301312,4.830565878434625,2013
3301313,4.478470766438902,2013
3304041,7.9188843121942165,2013
3304042,7.5488534991584855,2013
3304043,6.437364250915098,2013
3340021,5.738355729167359,2013
3340022,8.35933659497188,2013
3340023,5.381854210835312,2013
3346311,4.809911400338074,2013
3346312,4.913068688150522,2013
3346313,7.619454466035556,2013
3360591,5.065309201279985,2013
3360592,5.186343305514144,2013
3360593,7.325567688617853,2013
3382311,6.9453440942950175,2013
3382312,7.674284583471706,2013
3382313,4.083486398370165,2013
3452331,3.976034834176738,2013
3452332,3.710432037088449,2013
3452333,5.104237398588872,2013
3477631,4.809843930201901,2013
3477632,4.9389016178711875,2013
3477633,8.123065219184689,2013
0101041,4.233943344744334,2015
0101042,7.220753984291498,2015
0101043,4.930875214608903,2015
0102061,5.348566521714705,2015
0102062,4.533384857705296,2015
0102063,4.990108694159333,2015
0102331,5.1114894006849845,2015
0102332,4.833714114857232,2015
0102333,4.478046176549068,2015
0104461,5.482662195413757,2015
0104462,5.2287174099105025,2015
0104463,4.747358365220347,2015
0104511,5.789713994606148,2015
0104512,4.936987097852419,2015
0104513,5.603442532651737,2015
0140311,7.798916807359377,2015
0140312,6.223226052037941,2015
0140313,8.213773671955316,2015
0140511,6.919159154192141,2015
0140512,6.613900478599146,2015
0140513,5.917911338504347,2015
0146431,4.770065297948831,2015
0146432,5.241386170623868,2015
0146433,4.770201890808782,2015
0182061,5.146245450269528,2015
0182062,5.399806402861302,2015
