communityID,year,urban_score_comm
0646043,2011,4.285714285714286
0655461,2011,0
0655462,2011,0
0655463,2011,1.6666666666666665
0724281,2011,2.608695652173913
0724282,2011,2.631578947368421
0724283,2011,2.9411764705882355
0740021,2011,0.5263157894736842
0740022,2011,0
0740023,2011,0.5555555555555556
0740041,2011,7.272727272727273
0740042,2011,2.631578947368421
0740043,2011,7.6923076923076925
0740571,2011,8
0740572,2011,3.333333333333333
0740573,2011,5.555555555555555
0746311,2011,0
0746312,2011,0
0746313,2011,0
0749811,2011,0
0749812,2011,0.4
0749813,2011,0
0753761,2011,0.37037037037037035
0753762,2011,2.307692307692308
0753763,2011,2
0755041,2011,1.9047619047619047
0755042,2011,5.833333333333334
0755043,2011,2.2222222222222223
0782331,2011,0.8
0782332,2011,0.3448275862068966
0782333,2011,2.6666666666666665
0896761,2011,0.5263157894736842
0896762,2011,1.153846153846154
0896763,2011,2
0940041,2011,5.909090909090909
0940042,2011,6.8181818181818175
0940043,2011,9
1017911,2011,0
1017912,2011,0
1017913,2011,0
1040041,2011,5.909090909090909
1040042,2011,3.5714285714285716
1040043,2011,5.294117647058823
1051021,2011,0.8108108108108109
1051022,2011,1.5
1051023,2011,2.5
1053811,2011,5.333333333333333
1053812,2011,0.3571428571428571
1053813,2011,1.5384615384615385
1082061,2011,0
1082062,2011,0
1082063,2011,0
1082591,2011,0
1082592,2011,0.2272727272727273
1082593,2011,3.125
1101311,2011,3.75
1101312,2011,5.7894736842105265
1101313,2011,6.25
1111541,2011,4.705882352941177
1111542,2011,0
1111543,2011,3.333333333333333
1127441,2011,3.947368421052632
1127442,2011,0.7142857142857142
1127443,2011,1.6666666666666665
1146041,2011,3.333333333333333
1146042,2011,4.2105263157894735
1146043,2011,0.8333333333333333
1160061,2011,0.5
1160062,2011,1.25
1160063,2011,0.9523809523809523
1174891,2011,5.2
1174892,2011,2.142857142857143
1174893,2011,2.5
1182761,2011,0
1182762,2011,0.38461538461538464
1182763,2011,0.967741935483871
1224901,2011,0
1224902,2011,0
1224903,2011,0
1240991,2011,0
1240992,2011,0
1240993,2011,0
1340041,2011,6.666666666666666
1340042,2011,4.545454545454545
1340043,2011,3.5294117647058827
1349021,2011,0
1349022,2011,0
1349023,2011,0
1355591,2011,0
1355592,2011,0
1355593,2011,0
1382021,2011,0
1382022,2011,1.1111111111111112
1382023,2011,1.875
1411541,2011,2.8571428571428568
1411542,2011,1.3333333333333333
1411543,2011,0.4
1424031,2011,1.5789473684210527
1424032,2011,0.8333333333333333
1424033,2011,0
1440161,2011,2.8571428571428568
1440162,2011,4.761904761904762
1440163,2011,4.3478260869565215
1455281,2011,6.25
1455282,2011,4.444444444444445
1455283,2011,4.545454545454545
1504781,2011,5
1504782,2011,5.625
1504783,2011,2.7777777777777777
1511561,2011,3.333333333333333
1511562,2011,5
1511563,2011,8
1538591,2011,2.2222222222222223
1538592,2011,5.263157894736842
1538593,2011,2.307692307692308
1540441,2011,1.25
1540442,2011,0
1540443,2011,2.0833333333333335
1540581,2011,5
1540583,2011,6.315789473684211
1546281,2011,0.5882352941176471
1546282,2011,0
1546283,2011,0
1546311,2011,0.625
1546312,2011,1.153846153846154
1546313,2011,2
1546761,2011,1.4814814814814814
1546762,2011,0.5
1546763,2011,0.7692307692307693
1556761,2011,0.43478260869565216
1556762,2011,0
1556763,2011,1.4285714285714284
1582311,2011,2.727272727272727
1582312,2011,5.7142857142857135
1582313,2011,2.631578947368421
1582781,2011,1.3043478260869565
1582782,2011,4.615384615384616
1582783,2011,2.2727272727272725
1601041,2011,4.838709677419355
1601042,2011,3.4482758620689657
1601043,2011,3
1611591,2011,0.41666666666666663
1611592,2011,0.4
1611593,2011,1.4285714285714284
1624311,2011,3.6363636363636367
1624312,2011,0.37037037037037035
1624313,2011,0
1660061,2011,1.1764705882352942
1660062,2011,0.9090909090909092
1660063,2011,1.6666666666666665
1682311,2011,1.0344827586206897
1682312,2011,1.9230769230769231
1682313,2011,3.6842105263157894
1711591,2011,0
1711592,2011,0.37037037037037035
1711593,2011,0
1746431,2011,0.30303030303030304
1746432,2011,0
1746433,2011,7.6923076923076925
1755311,2011,4.7368421052631575
1755312,2011,0.8
1755313,2011,0.38461538461538464
1774021,2011,1.153846153846154
1774022,2011,1.0344827586206897
1774023,2011,0
1840371,2011,7.142857142857143
1840372,2011,3.333333333333333
1840373,2011,9
1940371,2011,2.8571428571428568
1940372,2011,4.2105263157894735
1940373,2011,3.1578947368421053
2001041,2011,10
2001042,2011,6.923076923076923
2001043,2011,3
2024541,2011,3.7037037037037033
2024542,2011,5.5
2024543,2011,2.2727272727272725
2040281,2011,9.047619047619047
2040282,2011,8.235294117647058
2040283,2011,0
2049061,2011,2
2049062,2011,0.38461538461538464
2049063,2011,1.6
2053041,2011,10
2053042,2011,5
2053043,2011,3.333333333333333
2074061,2011,1.4705882352941178
2074062,2011,2.0833333333333335
2074063,2011,7
2074281,2011,1.7241379310344829
2074282,2011,2.608695652173913
2074283,2011,3.5999999999999996
2111541,2011,2.631578947368421
2111542,2011,0.7407407407407407
2111543,2011,1.4285714285714284
2111761,2011,0.3333333333333333
2111762,2011,0
2111763,2011,1.4285714285714284
2124281,2011,0
2124282,2011,4.5
2124283,2011,2.0588235294117645
2411161,2011,4.705882352941177
2411162,2011,6.923076923076923
2411163,2011,3.5
2427021,2011,0
2427022,2011,0
2427023,2011,0
2440561,2011,3.125
2440562,2011,4.375
2440563,2011,2.2727272727272725
2446041,2011,5.25
2446042,2011,3
2446043,2011,1.3793103448275863
2446761,2011,0.4
2446762,2011,0.38461538461538464
2446763,2011,0
2616761,2011,0
2616762,2011,0.41666666666666663
2616763,2011,0
2627281,2011,0.37037037037037035
2627282,2011,0.9523809523809523
2627283,2011,0.8333333333333333
2653591,2011,2.3333333333333335
2653592,2011,3.5
2653593,2011,0
2655761,2011,0
2655762,2011,1.8181818181818183
2655763,2011,0
2660591,2011,0
2660592,2011,0.8333333333333333
2660593,2011,0
2663061,2011,5.7142857142857135
2663062,2011,0.43478260869565216
2663063,2011,0
2686061,2011,0
2686062,2011,4.285714285714286
2686063,2011,0
2704021,2011,0
2704022,2011,0.3773584905660377
2704023,2011,0.37037037037037035
2718061,2011,0.3571428571428571
2718062,2011,3.6363636363636367
2718063,2011,0
2749511,2011,0.30303030303030304
2749512,2011,3.6842105263157894
2749513,2011,0.6896551724137931
2755591,2011,0
2755592,2011,6.111111111111112
2755593,2011,3.8461538461538463
2801541,2011,1.5384615384615385
2801542,2011,0.47619047619047616
2801543,2011,0
2811041,2011,6.666666666666666
2811042,2011,4.666666666666667
2811043,2011,6
2811161,2011,1.3636363636363635
2811162,2011,1.7391304347826086
2811163,2011,4.615384615384616
2855021,2011,0
2855022,2011,0
2855023,2011,4
2882511,2011,3
2882512,2011,3.2142857142857144
2882513,2011,0
2916761,2011,0.37037037037037035
2916762,2011,0
2916763,2011,0.7692307692307693
2924581,2011,1.875
2924582,2011,2.1052631578947367
2924583,2011,5
2940281,2011,6.521739130434783
2940282,2011,5.263157894736842
2940283,2011,5.454545454545454
2940991,2011,0.7692307692307693
2940992,2011,2.8000000000000003
2940993,2011,0.7692307692307693
2953311,2011,0
2953312,2011,0
2953313,2011,3.333333333333333
2960061,2011,6
2960062,2011,0
2960063,2011,1.25
2960811,2011,0
2960812,2011,0
2960813,2011,0.625
2963311,2011,0.625
2963312,2011,1.1111111111111112
2963313,2011,0.2857142857142857
2974391,2011,6.153846153846154
2974392,2011,1.25
2974393,2011,1.25
2982451,2011,2
2982452,2011,3.548387096774194
2982453,2011,1.4814814814814814
2986311,2011,0
2986312,2011,0
2986313,2011,1.8518518518518516
3201461,2011,0.37037037037037035
3201462,2011,0
3201463,2011,0.6896551724137931
3211161,2011,1.25
3211162,2011,4.285714285714286
3211163,2011,5.333333333333333
3211311,2011,6.875
3211312,2011,2.5925925925925926
3211313,2011,1.0714285714285714
3216591,2011,0
3216592,2011,4.2105263157894735
3216593,2011,0
3240451,2011,1.8518518518518516
3240452,2011,1
3240453,2011,2.2222222222222223
3240781,2011,7.272727272727273
3240782,2011,2.8571428571428568
3240783,2011,7.272727272727273
3246811,2011,0.6896551724137931
3246812,2011,1.25
3246813,2011,3.333333333333333
3253061,2011,0.7692307692307693
3253062,2011,0.38461538461538464
3253063,2011,0.3448275862068966
3255541,2011,0.7142857142857142
3255542,2011,1.7857142857142858
3255543,2011,3.076923076923077
3263461,2011,1.5384615384615385
3263462,2011,2.1739130434782608
3263463,2011,0.5555555555555556
3263591,2011,0
3263592,2011,3.6363636363636367
3263593,2011,0
3301021,2011,5
3301022,2011,0.43478260869565216
3301023,2011,0
3301311,2011,0
3301312,2011,0
3301313,2011,0
3304041,2011,1.6666666666666665
3304042,2011,2.5
3304043,2011,2.0689655172413794
3340021,2011,1.0344827586206897
3340022,2011,7.5
3340023,2011,0
3346311,2011,0.7142857142857142
3346312,2011,0.4545454545454546
3346313,2011,1.25
3360591,2011,0
3360592,2011,1.8518518518518516
3360593,2011,1.9047619047619047
3382311,2011,5.7142857142857135
3382312,2011,2.692307692307692
3382313,2011,0.4545454545454546
3452331,2011,0
3452332,2011,0
3452333,2011,0
3477631,2011,0
3477632,2011,0
3477633,2011,2.5
0101041,2013,0.3333333333333333
0101042,2013,5.6000000000000005
0101043,2013,0
0102061,2013,1
0102062,2013,0.37037037037037035
0102063,2013,0.625
0102331,2013,0.41666666666666663
0102332,2013,0
0102333,2013,0
0104461,2013,0.4545454545454546
0104462,2013,0
0104463,2013,0
0104511,2013,0.5555555555555556
0104512,2013,0
0104513,2013,0
0140311,2013,2.916666666666667
0140312,2013,0
0140313,2013,5.333333333333333
0140511,2013,0.9090909090909092
0140512,2013,2.962962962962963
0140513,2013,0.4545454545454546
0146431,2013,1.2
0146432,2013,2.727272727272727
0146433,2013,0
0182061,2013,0.5555555555555556
0182062,2013,1.2
0182063,2013,0
0304761,2013,2.258064516129032
0304762,2013,4.117647058823529
0304763,2013,2.8571428571428568
0311061,2013,3.333333333333333
0311062,2013,4.642857142857143
0311063,2013,5.217391304347826
0340431,2013,1.0526315789473684
0340432,2013,3.1578947368421053
0340433,2013,1.7857142857142858
0346761,2013,0.5
0346762,2013,2.8571428571428568
0346763,2013,1.1111111111111112
0467461,2013,0
0467462,2013,0
0467463,2013,0
0516061,2013,0.43478260869565216
0516062,2013,0.7142857142857142
0516063,2013,0
0540541,2013,2.307692307692308
0540542,2013,1.8181818181818183
0540543,2013,1.7142857142857144
0542491,2013,0
0542492,2013,1.8518518518518516
0542493,2013,5
0560431,2013,0
0560432,2013,0.3225806451612903
0560433,2013,0
0560591,2013,0.4545454545454546
0560592,2013,0.4
0560593,2013,0
0563021,2013,4.6875
0563022,2013,1.2
0563023,2013,1.9230769230769231
0563461,2013,1
0563462,2013,1.5
0563463,2013,6
0566041,2013,0
0566042,2013,0
0566043,2013,0.5714285714285714
0574571,2013,1.0714285714285714
0574572,2013,0
0574573,2013,0.2777777777777778
0576331,2013,0
0576332,2013,0
0576333,2013,0
0582021,2013,6.666666666666666
0582022,2013,0.4545454545454546
0582023,2013,0.7407407407407407
0586591,2013,0
0586592,2013,4.375
0586593,2013,0
0604401,2013,1.7647058823529413
0604402,2013,1.3043478260869565
0604403,2013,1.3333333333333333
0604811,2013,2.1621621621621623
0604812,2013,2.8205128205128203
0604813,2013,1.6
0640281,2013,7.5
0640282,2013,8.235294117647058
0640283,2013,7.5
0640331,2013,1.4285714285714284
0640332,2013,6.666666666666666
0640333,2013,1.0526315789473684
0646041,2013,3.5999999999999996
0646042,2013,5
0646043,2013,3.75
0655461,2013,1.8518518518518516
0655462,2013,0.43478260869565216
0655463,2013,2.5806451612903225
0724281,2013,4
0724282,2013,1.7647058823529413
0724283,2013,3.1818181818181817
0740021,2013,2.2222222222222223
0740022,2013,0
0740023,2013,0
0740041,2013,6.666666666666666
0740042,2013,4.5
0740043,2013,10
0740571,2013,8.88888888888889
0740572,2013,5
0740573,2013,7.142857142857143
0746311,2013,0.41666666666666663
0746312,2013,0.7692307692307693
0746313,2013,0.41666666666666663
0749811,2013,0
0749812,2013,1.6
0749813,2013,1.3157894736842104
0753761,2013,3.8235294117647056
0753762,2013,4.0625
0753763,2013,5.833333333333334
0755041,2013,2.5
0755042,2013,5.833333333333334
0755043,2013,7.5
0782331,2013,1.7391304347826086
0782332,2013,0.37037037037037035
0782333,2013,3.9393939393939394
0896761,2013,0
0896762,2013,0.43478260869565216
0896763,2013,3.333333333333333
0940041,2013,7.391304347826086
0940042,2013,8.125
0940043,2013,7.777777777777778
1017911,2013,0.4545454545454546
1017912,2013,2.2222222222222223
1017913,2013,0
1040041,2013,6.111111111111112
1040042,2013,5.555555555555555
1040043,2013,6.153846153846154
1051021,2013,2
1051022,2013,2.1739130434782608
1051023,2013,4
1053811,2013,6.5
1053812,2013,0
1053813,2013,1.3793103448275863
1082061,2013,0.3125
1082062,2013,0.3225806451612903
1082063,2013,0
1082591,2013,1.0526315789473684
1082592,2013,1.3043478260869565
1082593,2013,5.128205128205128
1101311,2013,4
1101312,2013,7.058823529411765
1101313,2013,5.7142857142857135
1111541,2013,4.545454545454545
1111542,2013,0.5405405405405406
1111543,2013,3.6363636363636367
1127441,2013,6.111111111111112
1127442,2013,3.2142857142857144
1127443,2013,2.692307692307692
1146041,2013,6
1146042,2013,7.222222222222222
1146043,2013,3.333333333333333
1160061,2013,1.5
1160062,2013,0.8333333333333333
1160063,2013,1.9047619047619047
1174891,2013,4.545454545454545
1174892,2013,1.4285714285714284
1174893,2013,3.076923076923077
1182761,2013,1.0526315789473684
1182762,2013,0.8
1182763,2013,1.3793103448275863
1224901,2013,1.25
1224902,2013,0.41666666666666663
1224903,2013,1.3793103448275863
1240991,2013,0
1240992,2013,0
1240993,2013,0.43478260869565216
1340041,2013,2
1340042,2013,6.666666666666666
1340043,2013,3.6842105263157894
1349021,2013,0.8695652173913043
1349022,2013,0.7142857142857142
1349023,2013,0
1355591,2013,0
1355592,2013,0
1355593,2013,0
1382021,2013,1.2903225806451613
1382022,2013,1.5625
1382023,2013,2.6470588235294117
1411541,2013,2.4
1411542,2013,3.1578947368421053
1411543,2013,1.2121212121212122
1424031,2013,0.38461538461538464
1424032,2013,0.5882352941176471
1424033,2013,0.7692307692307693
1440161,2013,3.5
1440162,2013,6.190476190476191
1440163,2013,6.666666666666666
1455281,2013,7.777777777777778
1455282,2013,6.25
1455283,2013,7.272727272727273
1504781,2013,5.909090909090909
1504782,2013,4.375
1504783,2013,3.125
1511561,2013,3.333333333333333
1511562,2013,6.666666666666666
1511563,2013,7.5
1538591,2013,5
1538592,2013,5.294117647058823
1538593,2013,3.6363636363636367
1540441,2013,1.7241379310344829
1540442,2013,1.6129032258064515
1540443,2013,5.333333333333333
1540581,2013,8.88888888888889
1540583,2013,5.263157894736842
1546281,2013,1.153846153846154
1546282,2013,0.625
1546283,2013,0.9090909090909092
1546311,2013,0.9375
1546312,2013,3.076923076923077
1546313,2013,4
1546761,2013,2.5
1546762,2013,0
1546763,2013,0.9090909090909092
1556761,2013,0.5555555555555556
1556762,2013,0.7142857142857142
1556763,2013,3.5714285714285716
1582311,2013,5.7142857142857135
1582312,2013,5.7142857142857135
1582313,2013,3
1582781,2013,0.47619047619047616
1582782,2013,2
1582783,2013,1.8181818181818183
1601041,2013,5.185185185185185
1601042,2013,6.666666666666666
1601043,2013,4.761904761904762
1611591,2013,0.8695652173913043
1611592,2013,0.8695652173913043
1611593,2013,2.8571428571428568
1624311,2013,4.444444444444445
1624312,2013,1.0344827586206897
1624313,2013,8
1660061,2013,0
1660062,2013,2.1739130434782608
1660063,2013,4.545454545454545
1682311,2013,1.1111111111111112
1682312,2013,1.9230769230769231
1682313,2013,5.294117647058823
1711591,2013,1.6129032258064515
1711592,2013,3.103448275862069
1711593,2013,0.47619047619047616
1746431,2013,0.3125
1746432,2013,0.38461538461538464
1746433,2013,5
1755311,2013,6.363636363636363
1755312,2013,2.142857142857143
1755313,2013,3.7037037037037033
1774021,2013,3.870967741935484
1774022,2013,2.5
1774023,2013,1.6
1840371,2013,7.6923076923076925
1840372,2013,6.666666666666666
1840373,2013,8.88888888888889
1940371,2013,2.0689655172413794
1940372,2013,8.571428571428571
1940373,2013,2.8571428571428568
2001041,2013,9.333333333333334
2001042,2013,6.666666666666666
2001043,2013,3.5999999999999996
2024541,2013,5.161290322580645
2024542,2013,5.652173913043478
2024543,2013,3.1818181818181817
2040281,2013,10
2040282,2013,8
2040283,2013,0
2049061,2013,1.4814814814814814
2049062,2013,1.25
2049063,2013,3.076923076923077
2053041,2013,10
2053042,2013,4.3478260869565215
2053043,2013,2.9411764705882355
2074061,2013,1.5151515151515151
2074062,2013,0.38461538461538464
2074063,2013,7.6923076923076925
2074281,2013,0.7692307692307693
2074282,2013,4.583333333333333
2074283,2013,2.0833333333333335
2111541,2013,5
2111542,2013,1.0714285714285714
2111543,2013,1.3793103448275863
2111761,2013,0.6451612903225806
2111762,2013,0
2111763,2013,2.2222222222222223
2124281,2013,1.7647058823529413
2124282,2013,7.272727272727273
2124283,2013,3.333333333333333
2411161,2013,6.666666666666666
2411162,2013,6.470588235294118
2411163,2013,5.5
2427021,2013,0
2427022,2013,0
2427023,2013,0.41666666666666663
2440561,2013,4.615384615384616
2440562,2013,5.555555555555555
2440563,2013,5
2446041,2013,5
2446042,2013,3.333333333333333
2446043,2013,1.3333333333333333
2446761,2013,0.37037037037037035
2446762,2013,1
2446763,2013,2.0689655172413794
2616761,2013,0
2616762,2013,1.6
2616763,2013,0.38461538461538464
2627281,2013,1.2
2627282,2013,1.4814814814814814
2627283,2013,0.8
2653591,2013,1.6129032258064515
2653592,2013,4
2653593,2013,1.3333333333333333
2655761,2013,1.7391304347826086
2655762,2013,3.2
2655763,2013,0
2660591,2013,0.8695652173913043
2660592,2013,0.41666666666666663
2660593,2013,0.5555555555555556
2663061,2013,6.153846153846154
2663062,2013,0.9090909090909092
2663063,2013,0.8108108108108109
2686061,2013,0.37037037037037035
2686062,2013,3.333333333333333
2686063,2013,0.8333333333333333
2704021,2013,0
2704022,2013,2.5757575757575757
2704023,2013,0.7142857142857142
2718061,2013,0.38461538461538464
2718062,2013,4.7368421052631575
2718063,2013,0
2749511,2013,1.1428571428571428
2749512,2013,4.285714285714286
2749513,2013,0.3333333333333333
2755591,2013,1.0714285714285714
2755592,2013,5.7894736842105265
2755593,2013,4.705882352941177
2801541,2013,2.307692307692308
2801542,2013,2.727272727272727
2801543,2013,2.121212121212121
2811041,2013,7.333333333333333
2811042,2013,6.428571428571429
2811043,2013,8.5
2811161,2013,0
2811162,2013,2.1739130434782608
2811163,2013,5
2855021,2013,0
2855022,2013,0
2855023,2013,2.9411764705882355
2882511,2013,4.375
2882512,2013,2.8571428571428568
2882513,2013,0
2916761,2013,0.8
2916762,2013,0.3125
2916763,2013,0.7692307692307693
2924581,2013,3.1578947368421053
2924582,2013,2
2940281,2013,6
2940282,2013,7.037037037037037
2940283,2013,5.909090909090909
2940991,2013,2.727272727272727
2940992,2013,4.827586206896552
2940993,2013,0.7692307692307693
2953311,2013,2
2953312,2013,0.5
2953313,2013,4.137931034482759
2960061,2013,4.090909090909091
2960062,2013,1.5625
2960063,2013,0.7142857142857142
2960811,2013,1.5789473684210527
2960812,2013,0
2960813,2013,0.8333333333333333
2963311,2013,1.3333333333333333
2963312,2013,0.8823529411764707
2963313,2013,1.8421052631578947
2974391,2013,5
2974392,2013,2.6666666666666665
2974393,2013,1.875
2982451,2013,2.413793103448276
2982452,2013,4.516129032258064
2982453,2013,2.962962962962963
2986311,2013,1.2
2986312,2013,0.4
2986313,2013,3.75
3201461,2013,0
3201462,2013,0.9375
3201463,2013,1.4814814814814814
3211161,2013,3.6842105263157894
3211162,2013,6
3211163,2013,5.882352941176471
3211311,2013,5.294117647058823
3211312,2013,4.333333333333334
3211313,2013,3.4482758620689657
3216591,2013,1.2
3216592,2013,5
3216593,2013,0.6666666666666666
3240451,2013,3.7037037037037033
3240452,2013,2.3333333333333335
3240453,2013,3.75
3240781,2013,9.230769230769232
3240782,2013,4.285714285714286
3240783,2013,7
3246811,2013,1.3793103448275863
3246812,2013,5
3246813,2013,4.285714285714286
3253061,2013,0.7142857142857142
3253062,2013,1.9230769230769231
3253063,2013,0.6896551724137931
3255541,2013,3.2142857142857144
3255542,2013,2.413793103448276
3255543,2013,6.333333333333333
3263461,2013,1.7857142857142858
3263462,2013,2.0833333333333335
3263463,2013,0.5555555555555556
3263591,2013,0
3263592,2013,4.444444444444445
3263593,2013,0
3301021,2013,4.7368421052631575
3301022,2013,0
3301023,2013,0
3301311,2013,0.9090909090909092
3301312,2013,0
3301313,2013,0.4
3304041,2013,5.625
3304042,2013,5
3304043,2013,4.242424242424242
3340021,2013,1.5384615384615385
3340022,2013,8.88888888888889
3340023,2013,0.8695652173913043
3346311,2013,0.8
3346312,2013,0.37037037037037035
3346313,2013,2
3360591,2013,0.967741935483871
3360592,2013,1.7241379310344829
3360593,2013,2.380952380952381
3382311,2013,6.363636363636363
3382312,2013,4.666666666666667
3382313,2013,0.47619047619047616
3452331,2013,0.5882352941176471
3452332,2013,0
3452333,2013,2.631578947368421
3477631,2013,0
3477632,2013,0.8
3477633,2013,3.75
0101041,2015,0
0101042,2015,4.7368421052631575
0101043,2015,0
0102061,2015,0.6451612903225806
0102062,2015,0
0102063,2015,0.2857142857142857
0102331,2015,0.2777777777777778
0102332,2015,0
0102333,2015,0
0104461,2015,0.37037037037037035
0104462,2015,0.29411764705882354
0104463,2015,0
0104511,2015,0
0104512,2015,0.6896551724137931
0104513,2015,0.8695652173913043
0140311,2015,2.5
0140312,2015,1.6666666666666665
0140313,2015,6.956521739130435
0140511,2015,2.8000000000000003
0140512,2015,4.516129032258064
0140513,2015,2.0833333333333335
0146431,2015,1.6129032258064515
0146432,2015,3.75
0146433,2015,0.4
0182061,2015,0.5
0182062,2015,1.153846153846154
0182063,2015,0
0304761,2015,3.6363636363636367
0304762,2015,5.5
0304763,2015,2.0588235294117645
0311061,2015,4.516129032258064
0311062,2015,6.129032258064516
0311063,2015,5.666666666666666
0340431,2015,2.4
0340432,2015,4.285714285714286
0340433,2015,2.6666666666666665
0346761,2015,0.9523809523809523
0346762,2015,4.0625
0346763,2015,1.153846153846154
0467461,2015,0
0467462,2015,0.5555555555555556
0467463,2015,0.30303030303030304
0516061,2015,1.3636363636363635
0516062,2015,1.935483870967742
0516063,2015,0.3448275862068966
0540541,2015,2.5
0540542,2015,4.545454545454545
0540543,2015,3.75
0542491,2015,1.0344827586206897
0542492,2015,3.333333333333333
0542493,2015,5.357142857142857
0560431,2015,0
0560432,2015,0.7407407407407407
0560433,2015,0.6896551724137931
0560591,2015,1.7391304347826086
0560592,2015,1.6
0560593,2015,0.47619047619047616
0563021,2015,6.578947368421053
0563022,2015,4.285714285714286
0563023,2015,2.3333333333333335
0563461,2015,2.307692307692308
0563462,2015,2.8000000000000003
0563463,2015,7.272727272727273
0566041,2015,0.5
0566042,2015,0
0566043,2015,0.2857142857142857
0574571,2015,0.6666666666666666
0574572,2015,0.8333333333333333
0574573,2015,0.2564102564102564
0576331,2015,0
0576332,2015,0
0576333,2015,0
0582021,2015,5.185185185185185
0582022,2015,1.4814814814814814
0582023,2015,1.875
0586591,2015,0.7142857142857142
0586592,2015,6.666666666666666
0586593,2015,0.8571428571428572
0604401,2015,2.051282051282051
0604402,2015,0.4
0604403,2015,1.7857142857142858
0604811,2015,3.428571428571429
0604812,2015,3.6585365853658534
0604813,2015,2.7586206896551726
0640281,2015,7.333333333333333
0640282,2015,8
0640283,2015,7.777777777777778
0640331,2015,1.6129032258064515
0640332,2015,5
0640333,2015,0.7317073170731707
0646041,2015,3.888888888888889
0646042,2015,5.833333333333334
0646043,2015,3.8095238095238093
0655461,2015,1.5625
0655462,2015,0.6896551724137931
0655463,2015,2.571428571428571
0724281,2015,5.454545454545454
0724282,2015,3.7037037037037033
0724283,2015,3.2142857142857144
0740021,2015,3.333333333333333
0740022,2015,0.5555555555555556
0740023,2015,0
0740041,2015,6.842105263157895
0740042,2015,7.619047619047619
0740043,2015,10
0740571,2015,8.666666666666668
0740572,2015,4.583333333333333
0740573,2015,7.5
0746311,2015,0.4
0746312,2015,1.5
0746313,2015,0
0749811,2015,0.37037037037037035
0749812,2015,1.6129032258064515
0749813,2015,1.4285714285714284
0753761,2015,3.947368421052632
0753762,2015,3.235294117647059
0753763,2015,6.25
0755041,2015,2.2222222222222223
0755042,2015,6.666666666666666
0755043,2015,7.777777777777778
0782331,2015,0.7692307692307693
0782332,2015,0.967741935483871
0782333,2015,5.277777777777778
0896761,2015,0
0896762,2015,0.967741935483871
0896763,2015,2
0940041,2015,6.25
0940042,2015,7
0940043,2015,8.181818181818182
1017911,2015,0.7692307692307693
1017912,2015,2.962962962962963
1017913,2015,0
1040041,2015,6.666666666666666
1040042,2015,7.5
1040043,2015,5
1051021,2015,3.8461538461538463
1051022,2015,3.8095238095238093
1051023,2015,4.375
1053811,2015,5
1053812,2015,0.6060606060606061
1053813,2015,2.5806451612903225
1082061,2015,0.9090909090909092
1082062,2015,0.8823529411764707
1082063,2015,0.5555555555555556
1082591,2015,0.7142857142857142
1082592,2015,2.5
1082593,2015,4
1101311,2015,4.333333333333334
1101312,2015,6.071428571428571
1101313,2015,6.4
1111541,2015,6.666666666666666
1111542,2015,2.142857142857143
1111543,2015,5
1127441,2015,6.5
1127442,2015,2.4324324324324325
1127443,2015,5.161290322580645
